Product Code,Description,Sales Price,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Last Order Date
CP-AP-FL-BH/35,CP Applicator Floating Blade Holder 35mm,0,0,consumable,,,,,,,,,11/07/2022
COLLAR-QC-PA,Collar for Panda,25,0,consumable,,,,,,,,,04/06/2025
CD-SP-HO/20-FP-USA,Horizon CD Slitting & Perforating Tool - USA,750,55.85,consumable,,92.6,,,,,,,09/05/2007
8MMX8-SCREWS,8 x 8 Screws - do not use this code,3.5,0.49,consumable,,86,,,,,,,08/12/2011
4MMX5,M4 x 5mm Grubscrew,3.5,0.5,consumable,,85.7,,,,,,,
4MM-L-WRE,4mm L-Wrench Allen Key,7.5,0,consumable,,,,,,,,,14/01/2009
3MMX5MM-SREWS,Morgana Blade Screws,3.5,0.06,consumable,,98.3,,,,,,,
3MMX4,M4 x 3MM Grubscrew,0,0,consumable,,,,,,,,,
3MMX10MM-SCREW,3mm x 10mm Morgana Nylon Sleeve Screw,3.5,0,consumable,,,,,,,,,26/06/2014
1.5MMHEXTOOL,1.5mm Hexagon Ball Driver,0,0,consumable,,,,,,,,,
CP-AP-ST/25-FP,CP-Applicator to fit Stahl/Heidelberg 25mm shafts,1436.4,651.08,tool,CP Applicator,54.7,766,53.3,,,861.84,60.0,21/12/2023
CP-AP-SM/35-FP-GUK,CP-Applicator to fit GUK 35mm shafts,1436.4,193.67,tool,CP Applicator,86.5,766,53.3,,,861.84,60.0,02/07/2024
CP-AP-SM/35-FP,CP-Applicator to fit Stahl/Heidelberg & MBO 35mm shafts,1436.4,425.67,tool,CP Applicator,70.4,766,53.3,,,861.84,60.0,19/11/2025
CP-AP-QC/36-FP,CP-Applicator to fit Agor & Multigraf 36mm shafts,1436.4,182.51,tool,CP Applicator,87.3,766,53.3,,,861.84,60.0,11/02/2010
CP-AP-MF/40-FP,CP-Applicator to fit MBO 40mm shafts,1436.4,620.59,tool,CP Applicator,56.8,766,53.3,,,861.84,60.0,01/02/2019
CP-AP-MF/30-FP,CP-Applicator to fit MBO & Horizon 30mm shafts,1436.4,499.38,tool,CP Applicator,65.2,766,53.3,,,861.84,60.0,20/06/2024
CP-AP-HO/20-FP,CP-Applicator to fit Horizon 20mm shafts,1436.4,272.11,tool,CP Applicator,81.1,766,53.3,,,861.84,60.0,29/09/2021
CP-AP-HH/35-FP,CP-Applicator to fit Herzog and Heymann 35mm shafts,1436.4,559.7,tool,CP Applicator,61,766,53.3,,,861.84,60.0,03/01/2024
CP-AP-BF/28-FP,Large Baum 28mm CP-Applicator,1436.4,884.97,tool,CP Applicator,38.4,766,53.3,,,861.84,60.0,20/08/2024
CP-AP-BF/22-FP,CP Applicator Small Baum 22mm,1436.4,554.44,tool,CP Applicator,61.4,766,53.3,,,861.84,60.0,09/07/2021
CP-HO/BQ500,CP Applicator to fit Horizon BQ500,1200,77.49,tool,CP Applicator,93.5,,,,,,,04/12/2024
TC-DEL-ST/25-FP,"Stahl/Heidleberg, GUK De-lux Tri-Creaser-25mm I/D",878.4,127.08,tool,Deluxe Tri-Creaser,85.5,418,47.6,,,527.04,60.0,21/12/2023
TC-DEL-SM/35-FP,Stahl/MBO De-lux Tri-Creaser - 35mm I/D,878.4,117.13,tool,Deluxe Tri-Creaser,86.7,418,47.6,,,527.04,60.0,20/06/2024
TC-DEL-SH/65-FP,DISCONTINUED  -Shoei De-lux Tri-Creaser - 35mm I/D0-65mm O/D,878.4,100,tool,Deluxe Tri-Creaser,88.6,418,47.6,,,527.04,60.0,09/11/2006
TC-DEL-SH/55-FP,DISCONTINUED - Shoei De-lux Tri-Creaser - 35mm I/D 55mm O/D,878.4,65.98,tool,Deluxe Tri-Creaser,92.5,418,47.6,,,527.04,60.0,28/11/2018
TC-DEL-MF/30-FP-2,MBO De-lux Tri-Creaser - 30mm I/D with 49.95mm O/D,878.4,76.09,tool,Deluxe Tri-Creaser,91.3,418,47.6,,,527.04,60.0,21/12/2023
TC-DEL-HH/30-FP,DISCONTINUED - H&H De-lux Tri-Creaser - 30mm I/D,878.4,56.56,tool,Deluxe Tri-Creaser,93.6,418,47.6,,,527.04,60.0,10/02/2010
TC-DEL-GU/35-FP,DISCONTINUED -GUK De-lux Tri-Creaser - 35mm I/D & 59.4mm O/D,878.4,90,tool,Deluxe Tri-Creaser,89.8,418,47.6,,,527.04,60.0,30/04/2013
TC-DEL-BO/35-FP,Bonelli De-lux Tri-Creaser - 30mm I/D,878.4,120,tool,Deluxe Tri-Creaser,86.3,418,47.6,,,527.04,60.0,03/02/2012
TC-DEL-BF/22-FP,Small Baum De-lux Tri-Creaser - 22mm I/D,878.4,80.03,tool,Deluxe Tri-Creaser,90.9,418,47.6,,,527.04,60.0,05/02/2015
FF-STA-ST/25-FIX-01,Fast Fit 25mm Standard Shortened Version. DISCONTINUED,878.4,49.63,tool,Deluxe Tri-Creaser,94.3,451,51.3,,,527.04,60.0,25/04/2012
TC-DEL-ST/50-FP,OBSELETE,878.4,11.4,tool,Deluxe Tri-Creaser,98.7,478,54.4,,,527.04,60.0,29/11/2007
TC-DEL-MG/15-FP,DISCONTINUED  -  Morgana De-lux Tri-Creaser - 15mm I/D,626.4,96.39,tool,Deluxe Tri-Creaser,84.6,418,66.7,,,418.00,66.7,11/06/2010
TC-STA-GW/FP,Whizard Standard Tri-Creaser,878.4,82.07,tool,Deluxe Tri-Creaser,90.7,,,,,,,19/09/2012
TC-ROT-CR-30/FP,OBSELETE - Roto-Crease De-lux Tri-Creaser - 29.58mm I/D,878.4,56.71,tool,Deluxe Tri-Creaser,93.5,,,,,,,13/03/2012
TC-RO-CA/25-FP,Rollem Canadian-Fold Tri-Creaser,900,97.66,tool,Deluxe Tri-Creaser,89.1,,,,,,,22/05/2006
TC-DEL-MF/30-FP,OBSELETE  -  Tri-Creaser 30mm MBO,878.4,70,tool,Deluxe Tri-Creaser,92,,,,,,,17/09/2007
TC-DEL-HO/25-FP,Horizon De-lux Tri-Creaser - 25mm I/D (Binder Crease),878.4,48.98,tool,Deluxe Tri-Creaser,94.4,,,,,,,19/01/2010
TC-DEL-HO/20-FP-USA,20mm Horizon De-lux Tri-Creaser - USA,878.4,12.91,tool,Deluxe Tri-Creaser,98.5,,,,,,,19/03/2007
TC-DEL-HO/20-FP,Horizon De-lux Tri-Creaser - 20mm I/D,878.4,62.2,tool,Deluxe Tri-Creaser,92.9,,,,,,,15/06/2016
TC-DEL-HH/35-FP,OBSELETE,878.4,77.3,tool,Deluxe Tri-Creaser,91.2,,,,,,,16/09/2009
TC-DEL-GU/35-FP-2,OBSELETE,878.4,90,tool,Deluxe Tri-Creaser,89.8,,,,,,,26/04/2007
TC-DEL-DM/30-FP,DISCONTINUED - Dick Moll De-lux Tri-Creaser - 30mm I/D,878.4,70,tool,Deluxe Tri-Creaser,92,,,,,,,14/09/2007
TC-DEL-CA/FO-FP-USA,Card Folding Tri-Creaser - USA,1071.6,17,tool,Deluxe Tri-Creaser,98.4,,,,,,,13/11/2007
TC-DEL-BR/35-FP,DISCONTINUED - Bremmer De-lux Tri-Creaser - 40mm I/D,878.4,15.16,tool,Deluxe Tri-Creaser,98.3,,,,,,,30/03/2012
TC-DEL-BF/28-FP,OBSELETE  -  Large Baum De-lux Tri-Creaser - 28mm I/D,878.4,63.82,tool,Deluxe Tri-Creaser,92.7,,,,,,,23/01/2012
TC-DEL-BF/22-FIXED,Small Baum De-lux Tri-Creaser - 22mm - FIXED,878.4,100,tool,Deluxe Tri-Creaser,88.6,,,,,,,19/09/2008
EF-ST/25-FP-DSF-01-B,Tri Creaser Easy Fit 25mm Advance System,1647,130.94,tool,Easy-Fit Tri-Creaser,92,606,36.8,,,988.20,60.0,02/05/2023
EF-SM/35-FP-DSF-01-B,Tri Creaser Easy Fit 35mm Advance System,1647,117.65,tool,Easy-Fit Tri-Creaser,92.9,606,36.8,,,988.20,60.0,05/04/2023
EF-MF/30-FP-DSF-01-B,Tri Creaser Easy Fit 30mm Advance System,1647,143.16,tool,Easy-Fit Tri-Creaser,91.3,606,36.8,,,988.20,60.0,02/05/2017
EF-ST/25-DSF,Tri Creaser Easy Fit 25mm Advance Female Only Pack,997,84.88,tool,Easy-Fit Tri-Creaser,91.5,426,42.7,,,598.20,60.0,19/04/2022
EF-SM/35-DSF,Tri Creaser Easy Fit 35mm Advance Female Only Pack,997,74.45,tool,Easy-Fit Tri-Creaser,92.5,426,42.7,,,598.20,60.0,22/04/2022
EF-RO/25-DSF,Easy Fit Rollem DSF,997,127.59,tool,Easy-Fit Tri-Creaser,87.2,426,42.7,,,598.20,60.0,15/01/2026
EF-MF/30-DSF,Tri Creaser Easy Fit 30mm Advance Female Only Pack,997,67.37,tool,Easy-Fit Tri-Creaser,93.2,426,42.7,,,598.20,60.0,22/04/2022
TC-DEL-MF/60-FP,Tri-Creaser Easy Fit to fit MBO 60mm shafts,1096.7,92.14,tool,Easy-Fit Tri-Creaser,91.6,478,43.6,,,658.02,60.0,21/02/2020
TC-DEL-GA/01-FP,"Tri-Creaser Easy Fit to fit Ga-Vehren 25.41mm or 1"" shafts",1096.7,89.98,tool,Easy-Fit Tri-Creaser,91.8,478,43.6,,,658.02,60.0,21/01/2022
TC-DEL-FI/64-FP,Tri-Creaser Easy Fit to fit Fidia 64mm shafts,1096.7,207.47,tool,Easy-Fit Tri-Creaser,81.1,478,43.6,,,658.02,60.0,05/06/2015
TC-DEL-FI/40-FP,Tri-Creaser Easy Fit to fit Fidia 40mm shafts,1096.7,106.58,tool,Easy-Fit Tri-Creaser,90.3,478,43.6,,,658.02,60.0,14/05/2025
QC-03,Tri-Creaser Easy Fit to fit Agor & Multigraf 36mm shafts,1096.7,138.02,tool,Easy-Fit Tri-Creaser,87.4,478,43.6,,,658.02,60.0,10/03/2022
EF-ST/50-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 50mm shafts,1096.7,100.03,tool,Easy-Fit Tri-Creaser,90.9,478,43.6,,,658.02,60.0,20/02/2014
EF-ST/45-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 45mm shafts,1096.7,293.48,tool,Easy-Fit Tri-Creaser,73.2,478,43.6,,,658.02,60.0,12/06/2009
EF-ST/25-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 25mm shafts,1096.7,98.83,tool,Easy-Fit Tri-Creaser,91,478,43.6,,,658.02,60.0,29/02/2024
EF-ST/20-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 20mm shafts,1096.7,90.25,tool,Easy-Fit Tri-Creaser,91.8,478,43.6,,,658.02,60.0,13/06/2023
EF-SM/35-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1096.7,14.79,tool,Easy-Fit Tri-Creaser,98.7,478,43.6,,,658.02,60.0,04/06/2025
EF-SM/35-FIX,Tri-Creaser Easy Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1096.7,53.43,tool,Easy-Fit Tri-Creaser,95.1,478,43.6,,,658.02,60.0,04/06/2024
EF-SH/35-FP,Tri-Creaser Easy Fit to fit Shoei 35mm Exit Shaft & 65mm Out,1096.7,100.52,tool,Easy-Fit Tri-Creaser,90.8,478,43.6,,,658.02,60.0,28/06/2017
EF-SAMC-FP,SAMC Easy-Fit Tri-Creaser,1096.7,12.36,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,,,658.02,60.0,30/04/2007
EF-ROS/25-FP,Tri-Creaser Easy Fit to fit Rosback 25.43mm shafts,1096.7,102.2,tool,Easy-Fit Tri-Creaser,90.7,478,43.6,,,658.02,60.0,03/02/2020
EF-RO/20-REV,Tri-Creaser Easy Fit to fit Rollem 25.43mm shafts,1096.7,195.51,tool,Easy-Fit Tri-Creaser,82.2,478,43.6,,,658.02,60.0,20/03/2025
EF-RO/20-FP,Tri-Creaser Easy Fit to fit Rollem 25.43mm shafts,1096.7,111.6,tool,Easy-Fit Tri-Creaser,89.8,478,43.6,,,658.02,60.0,11/11/2024
EF-MF/40-FIX,Tri-Creaser Easy Fit to fit MBO 40mm shafts,1096.7,89.07,tool,Easy-Fit Tri-Creaser,91.9,478,43.6,,,658.02,60.0,13/06/2023
EF-MF/30-FP,Tri-Creaser Easy Fit to fit MBO 30mm shafts,1096.7,164.18,tool,Easy-Fit Tri-Creaser,85,478,43.6,,,658.02,60.0,04/03/2025
EF-MB/20-FP,Tri-Creaser Easy Fit to fit MB 20mm shafts,1096.7,161.23,tool,Easy-Fit Tri-Creaser,85.3,478,43.6,,,658.02,60.0,22/09/2023
EF-KORA/01-FP,Tri-Creaser Easy Fit to fit Kora Machine,1096.7,159.33,tool,Easy-Fit Tri-Creaser,85.5,478,43.6,,,658.02,60.0,12/04/2024
EF-ITA/25-FP,Italian Easy-Fit Tri-Creaser - 59mm O/D,1096.7,12.36,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,,,658.02,60.0,09/02/2007
EF-HO/65-FP,Tri-Creaser Easy Fit to fit Horizon 29.84mm shafts,1096.7,138.84,tool,Easy-Fit Tri-Creaser,87.3,478,43.6,,,658.02,60.0,29/01/2025
EF-HO/50-FP,Tri-Creaser Easy Fit to fit Horizon 20mm shafts,1096.7,108.29,tool,Easy-Fit Tri-Creaser,90.1,478,43.6,,,658.02,60.0,19/03/2020
EF-HO/30-FP,Tri Creaser Easy Fit to fit Horizon 48mm Outer Diameter,1096.7,121.03,tool,Easy-Fit Tri-Creaser,89,478,43.6,,,658.02,60.0,13/12/2017
EF-HO/25-FP,Tri-Creaser Easy Fit to fit Horizon 24.81mm shafts,1096.7,165.73,tool,Easy-Fit Tri-Creaser,84.9,478,43.6,,,658.02,60.0,30/01/2019
EF-HH/67.5-FP-02,Easy Fit Tri-Creaser 45mm I/D 67.5mm O/D with Nylon Ribs,1096.7,9.65,tool,Easy-Fit Tri-Creaser,99.1,478,43.6,,,658.02,60.0,05/03/2010
EF-HH/67.5-FP-01,Tri-Creaser Easy Fit to fit Herzog & Heymann 45mm shafts,1096.7,91.55,tool,Easy-Fit Tri-Creaser,91.7,478,43.6,,,658.02,60.0,18/01/2010
EF-HH/67.5-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 50mm shafts,1096.7,103.87,tool,Easy-Fit Tri-Creaser,90.5,478,43.6,,,658.02,60.0,09/01/2020
EF-HH/35-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 35mm shafts,1096.7,187.08,tool,Easy-Fit Tri-Creaser,82.9,478,43.6,,,658.02,60.0,03/02/2023
EF-HH/30-FIX,Tri-Creaser Easy Fit to fit Herzog & Heymann 30mm shafts,1096.7,72.12,tool,Easy-Fit Tri-Creaser,93.4,478,43.6,,,658.02,60.0,14/10/2020
EF-HH/25-FP,Tri-Creaser Easy Fit to fit Herzog & Heymann 25mm shafts,1096.7,72.72,tool,Easy-Fit Tri-Creaser,93.4,478,43.6,,,658.02,60.0,03/03/2016
EF-GU/35-FP,Tri-Creaser Easy Fit to fit GUK 35mm shafts,1096.7,41.18,tool,Easy-Fit Tri-Creaser,96.2,478,43.6,,,658.02,60.0,14/02/2024
EF-GU/35-FIX,Tri-Creaser Easy Fit to fit GUK 35mm shafts with Fixed Femal,1096.7,80.36,tool,Easy-Fit Tri-Creaser,92.7,478,43.6,,,658.02,60.0,10/12/2012
EF-FI/45,Tri-Creaser Easy Fit to fit Fidia 45mm shafts,1096.7,70.81,tool,Easy-Fit Tri-Creaser,93.5,478,43.6,,,658.02,60.0,15/01/2021
EF-DM/30-FP,Tri-Creaser Easy Fit to fit Dick Moll 29.62mm shafts,1096.7,87.58,tool,Easy-Fit Tri-Creaser,92,478,43.6,,,658.02,60.0,29/09/2017
EF-DEL-PE/26-FP,Tri-Creaser Easy Fit to fit Pierce 27mm shafts,1096.7,94.26,tool,Easy-Fit Tri-Creaser,91.4,478,43.6,,,658.02,60.0,14/11/2023
EF-BR-RO/20-FP,Rollem Easy-Fit Tri-Creaser with Female Bearing Component,1096.7,11.86,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,,,658.02,60.0,01/11/2007
EF-BF/28-FP,"Tri-Creaser Easy Fit to fit Baumfolder 28.58mm or 1 1/8"" sha",1096.7,148.09,tool,Easy-Fit Tri-Creaser,86.5,478,43.6,,,658.02,60.0,20/03/2025
EF-BF/22-FP,"Tri-Creaser Easy Fit to fit Baumfolder 22.24mm or 7/8"" shaft",1096.7,114.68,tool,Easy-Fit Tri-Creaser,89.5,478,43.6,,,658.02,60.0,13/06/2023
EF-BAC-FP,DISCONTINUED - Bacciottini Easy-Fit Tri-Creaser,1096.7,114.3,tool,Easy-Fit Tri-Creaser,89.6,478,43.6,,,658.02,60.0,28/08/2008
EF-36-FIXED,Tri-Creaser Easy Fit to fit Agor & Multigraf 36mm shafts wit,1096.7,64.62,tool,Easy-Fit Tri-Creaser,94.1,478,43.6,,,658.02,60.0,08/01/2020
EF-25/FIX-FE,25mm Easy-Fit Fixed Female Tri-Creaser,1096.7,52.89,tool,Easy-Fit Tri-Creaser,95.2,478,43.6,,,658.02,60.0,04/06/2015
EF-AG/28-FP,Agor Easy-Fit Digi Creaser,404.8,1.77,tool,Easy-Fit Tri-Creaser,99.6,451,111.4,,,451.00,111.4,
TC-DEL-MA/32-FP,Mark Andy De-lux Tri-Creaser,1096.7,85,tool,Easy-Fit Tri-Creaser,92.2,,,,,,,02/03/2006
EF-ST/25-FP-USA,Easy-Fit Tri-Creaser - 25mm - USA,1096.7,9.12,tool,Easy-Fit Tri-Creaser,99.2,,,,,,,05/02/2007
EF-ST/25-3CREASE,3 Crease 25mm Special,750,77.49,tool,Easy-Fit Tri-Creaser,89.7,,,,,,,
EF-ST/20-FP-01,Easy Fit 20mm for Japan containing 1 male component,1096.7,0,tool,Easy-Fit Tri-Creaser,,,,,,,,04/08/2009
EF-SM/36-FIX,OBSELETE,1096.7,100,tool,Easy-Fit Tri-Creaser,90.9,,,,,,,17/03/2006
EF-SM/35-FP-USA,35mm Easy-Fit Tri-Creaser (Floating) - USA,1096.7,11.86,tool,Easy-Fit Tri-Creaser,98.9,,,,,,,26/01/2007
EF-SM/35-5CREASE,Easy-FIt 5 Creases at 5mm apart,1096.7,209.74,tool,Easy-Fit Tri-Creaser,80.9,,,,,,,21/10/2014
EF-SM/35-3CREASE,Easy Fit 3 Creases at 20mm apart,1096.7,322.46,tool,Easy-Fit Tri-Creaser,70.6,,,,,,,21/10/2014
EF-ROS/25-FP-01,Easy Fit Tri-Creaser with Large Female - 66.52mm O/D,1096.7,13.54,tool,Easy-Fit Tri-Creaser,98.8,,,,,,,23/05/2007
EF-PIV/32-FIX,Easy Fit to fit Pivano GT 32mm Exit Shaft,434.5,10.98,tool,Easy-Fit Tri-Creaser,97.5,,,,,,,05/03/2012
EF-HO/50-FP-USA,OBSELETE,1096.7,8.18,tool,Easy-Fit Tri-Creaser,99.3,,,,,,,27/03/2007
EF-HO-ADJ/6C-FP,Horizon Japanese Double Easy-Fit - 6 Creaser Set,1096.7,21.05,tool,Easy-Fit Tri-Creaser,98.1,,,,,,,29/08/2008
EF-HH/69.5-FP,OBSELETE,1096.7,9.79,tool,Easy-Fit Tri-Creaser,99.1,,,,,,,09/03/2009
EF-FI/40-FP,Tri Creaser Easy Fit to fit Fidia 40mm shafts,1096.7,0,tool,Easy-Fit Tri-Creaser,,,,,,,,
EF-FI/40-FIX,Tri Creaser Fixed Easy Fit to fit Fidia 40mm Shaft,1096.7,148.09,tool,Easy-Fit Tri-Creaser,86.5,,,,,,,11/12/2024
FF-ST/25-DSF,Tri Creaser Fast Fit 25mm Advance Female Only Pack,997,112.25,tool,Fast-Fit Tri-Creaser,88.7,426,42.7,,,598.20,60.0,22/11/2024
FF-SM/35-DSF,Tri Creaser Fast Fit 35mm Advance Female Only Pack,997,68.68,tool,Fast-Fit Tri-Creaser,93.1,426,42.7,,,598.20,60.0,01/11/2024
FF-RO/25-DSF,Tri Creaser Fast Fit  Rollem Advance Female Pack Only,997,127.97,tool,Fast-Fit Tri-Creaser,87.2,426,42.7,,,598.20,60.0,22/04/2022
FF-MF/30-DSF,Tri Creaser Fast Fit 30mm Advance Female Only Pack,997,122.34,tool,Fast-Fit Tri-Creaser,87.7,426,42.7,,,598.20,60.0,13/06/2025
FF-HO/20-DSF,Tri Creaser Fast Fit  Horizon 20mm Advance Female Pack Only,997,143.21,tool,Fast-Fit Tri-Creaser,85.6,426,42.7,,,598.20,60.0,22/04/2022
FF-HH/35-DSF,Tri Creaser Fast Fit H&H 35mm Advance Female Pack Only,997,118.07,tool,Fast-Fit Tri-Creaser,88.2,426,42.7,,,598.20,60.0,18/11/2024
FF-GU/35-DSF,Tri Creaser Fast Fit GUK 35m Advance Female Only Pack,997,92.97,tool,Fast-Fit Tri-Creaser,90.7,426,42.7,,,598.20,60.0,19/04/2022
FF-ZA/40-FP,Zander 2 Tri-Creaser,1316.4,170.24,tool,Fast-Fit Tri-Creaser,87.1,578,43.9,,,789.84,60.0,25/07/2011
FF-ST/25-FP-01-B,Fast Fit 25mm Tri-Creaser,1316.4,76.95,tool,Fast-Fit Tri-Creaser,94.2,578,43.9,,,789.84,60.0,02/04/2015
FF-ST/25-FP-01,Tri-Creaser Fast Fit to fit Stahl/Heidelberg 25mm shafts,1316.4,77.78,tool,Fast-Fit Tri-Creaser,94.1,578,43.9,,,789.84,60.0,27/05/2025
FF-ST/25-FP,Tri-Creaser Fast Fit to fit Stahl/Heidelberg 25mm shafts Lug,1316.4,116.47,tool,Fast-Fit Tri-Creaser,91.2,578,43.9,,,789.84,60.0,10/04/2025
FF-ST/25-FIX-01-B,Fast Fit 25mm Tri-Creaser with Fixed Female,1316.4,92.37,tool,Fast-Fit Tri-Creaser,93,578,43.9,,,789.84,60.0,09/04/2013
FF-ST/25-FIX-01,Tri-Creaser Fast Fit to fit Stahl 25mm Fixed Female,1316.4,75.87,tool,Fast-Fit Tri-Creaser,94.2,578,43.9,,,789.84,60.0,09/04/2025
FF-ST/25-FIX,Fast Fit 25mm Tri-Creaser with lugs (fixed),1316.4,15.98,tool,Fast-Fit Tri-Creaser,98.8,578,43.9,,,789.84,60.0,26/02/2024
FF-SMY/30-FP-01,Tri-Creaser Fast Fit to fit Smyth 30mm shafts,1316,191.67,tool,Fast-Fit Tri-Creaser,85.4,578,43.9,,,789.60,60.0,04/04/2025
FF-SM/35-FP-01-B,Fast Fit 35mm Tri-Creaser,1316.4,80.19,tool,Fast-Fit Tri-Creaser,93.9,578,43.9,,,789.84,60.0,27/01/2026
FF-SM/35-FP-01,Tri-Creaser Fast Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1316.4,106.06,tool,Fast-Fit Tri-Creaser,91.9,578,43.9,,,789.84,60.0,21/11/2025
FF-SM/35-FP,Tri-Creaser Fast Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1316.4,124.25,tool,Fast-Fit Tri-Creaser,90.6,578,43.9,,,789.84,60.0,24/06/2025
FF-SM/35-FIX-01-B,Fast Fit 35mm Tri-Creaser Fixed Female,1316.4,77.92,tool,Fast-Fit Tri-Creaser,94.1,578,43.9,,,789.84,60.0,09/04/2014
FF-SM/35-FIX-01,Tri-Creaser Fast Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1316.4,89.96,tool,Fast-Fit Tri-Creaser,93.2,578,43.9,,,789.84,60.0,18/12/2025
FF-SM/35-FIX,Tri-Creaser Fast Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1316.4,83.18,tool,Fast-Fit Tri-Creaser,93.7,578,43.9,,,789.84,60.0,27/01/2026
FF-SH/65-FP-SV,Shoei Tri-Creaser Fast Fit 35/65 - Shortened Version,1316.4,14.81,tool,Fast-Fit Tri-Creaser,98.9,578,43.9,,,789.84,60.0,04/08/2009
FF-SH/65-FP,Tri-Creaser Fast Fit to fit Shoei 35mm Exit Shaft & 65mm Out,1316.4,88.73,tool,Fast-Fit Tri-Creaser,93.3,578,43.9,,,789.84,60.0,19/05/2023
FF-SH/65-FIX,Tri-Creaser Fast Fit to fit Shoei 35mm Exit Shaft & 65mm Out,1316.4,53.06,tool,Fast-Fit Tri-Creaser,96,578,43.9,,,789.84,60.0,29/01/2015
FF-SH/65-45-FP,Shoei Fast Fit 65mm,1316.4,145.56,tool,Fast-Fit Tri-Creaser,88.9,578,43.9,,,789.84,60.0,12/09/2014
FF-SH/55-FP-SV,Shoei Tri-Creaser Fast Fit 35/55 - Shortened Version,1316.4,133.38,tool,Fast-Fit Tri-Creaser,89.9,578,43.9,,,789.84,60.0,09/08/2010
FF-SH/55-FP,Tri-Creaser Fast Fit to fit Shoei 35mm Exit Shaft & 55mm Out,1316.4,107.69,tool,Fast-Fit Tri-Creaser,91.8,578,43.9,,,789.84,60.0,17/08/2023
FF-RS-FP-01,"Tri-Creaser Fast Fit to fit Roto-Score 28.58mm or 1 1/8"" sha",1316.4,109.17,tool,Fast-Fit Tri-Creaser,91.7,578,43.9,,,789.84,60.0,10/01/2024
FF-ROS/25-FP-01-B,Rosback Fast Fit Tri-Creaser,1316.4,93.83,tool,Fast-Fit Tri-Creaser,92.9,578,43.9,,,789.84,60.0,12/02/2013
FF-ROS/25-FP-01,Tri-Creaser Fast Fit to fit Rosback 25.43mm shafts,1316.4,107.22,tool,Fast-Fit Tri-Creaser,91.9,578,43.9,,,789.84,60.0,20/03/2025
FF-RO/25-FP-SV,Tri-Creaser Fast Fit Rollem Narrow Version,1316.4,64.12,tool,Fast-Fit Tri-Creaser,95.1,578,43.9,,,789.84,60.0,21/01/2022
FF-RO/25-FP-01,Tri-Creaser Fast Fit to fit Rollem 25.43mm shafts,1316.4,112.39,tool,Fast-Fit Tri-Creaser,91.5,578,43.9,,,789.84,60.0,26/03/2025
FF-PI/27-FIX-01,Tri-Creaser Fast Fit to fit Pierce 27mm shafts,1316.4,92.48,tool,Fast-Fit Tri-Creaser,93,578,43.9,,,789.84,60.0,27/05/2016
FF-MF/40-FIX-01,Tri-Creaser Fast Fit to fit MBO 40mm shafts,1316.4,140.72,tool,Fast-Fit Tri-Creaser,89.3,578,43.9,,,789.84,60.0,26/02/2025
FF-MF/30-FP-01-B,Fast Fit 30mm Tri-Creaser,1316.4,108.46,tool,Fast-Fit Tri-Creaser,91.8,578,43.9,,,789.84,60.0,13/09/2016
FF-MF/30-FP-01,Tri-Creaser Fast Fit to fit MBO 30mm shafts,1316.4,86.66,tool,Fast-Fit Tri-Creaser,93.4,578,43.9,,,789.84,60.0,01/08/2025
FF-MB/20FIX-01,20mm Fast Fit lugless & Fixed female,1316.4,0,tool,Fast-Fit Tri-Creaser,,578,43.9,,,789.84,60.0,24/06/2024
FF-MB/20-FP-01,Tri-Creaser Fast Fit to fit MB & GUK 20mm shafts,1316.4,95.63,tool,Fast-Fit Tri-Creaser,92.7,578,43.9,,,789.84,60.0,30/04/2025
FF-MB/20-FP,20mm Fast Fit Tri Creaser,1316.4,67.05,tool,Fast-Fit Tri-Creaser,94.9,578,43.9,,,789.84,60.0,24/11/2014
FF-MB/20-FIX,20mm MB Fast Fit Tri-Creaser Fixed,1316.4,67.05,tool,Fast-Fit Tri-Creaser,94.9,578,43.9,,,789.84,60.0,19/10/2010
FF-LO-01,Tri-Creaser Fast Fit to fit Longford 45mm Top Shaft & 50.1mm,1316.4,139.44,tool,Fast-Fit Tri-Creaser,89.4,578,43.9,,,789.84,60.0,21/11/2024
FF-HO/VP-66-FP,Horizon VP-66 Tri-Creaser Fast Fit (1x Male 1x Female only),1316.4,70.2,tool,Fast-Fit Tri-Creaser,94.7,578,43.9,,,789.84,60.0,09/10/2008
