Action Required,Product Code,Description,New Sales Price,Cost Price,Full Price Margin %,, ,New Distributor Price,Cost Price ,Distributor Margin %,  ,   ,Type,Category,    ,Distributor %
,PD-NY/SL-36-STA-B,Standard Micro-Perforator Nylon Sleeve - 36mm - Blue,48.67,7.18,85.2,,,29.2,7.18,75.4,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-36-STA,Standard Micro-Perforator Nylon Sleeve - 36mm - Black,48.67,6.78,86.1,,,29.2,6.78,76.8,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-35-B,Blue Micro-Perforator Nylon Sleeve,48.67,8.97,81.6,,,29.2,8.97,69.3,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-35,Black Micro-Perforator Nylon Sleeve,48.67,8.27,83,,,29.2,8.27,71.7,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-30-B,Blue Micro-Perforator Nylon Sleeve,48.67,9.08,81.3,,,29.2,9.08,68.9,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-30,Black Micro-Perforator Nylon Sleeve,48.67,8.9,81.7,,,29.2,8.9,69.5,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-25-B,Blue Micro-Perforator Nylon Sleeve,48.67,7.73,84.1,,,29.2,7.73,73.5,,,consumable,Nylon Sleeve,,60
,PD-NY/SL-25,Black Micro-Perforator Nylon Sleeve,48.67,11.53,76.3,,,29.2,11.53,60.5,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-MB-B,Multi-Tool Nylon Sleeve - 20mm - MB - Blue,48.67,13.71,71.8,,,29.2,13.71,53,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-MB,Multi-Tool Nylon Sleeve - 20mm - MB - Black,48.67,6.33,87,,,29.2,6.33,78.3,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-HH-35-B,Multi-Tool Nylon Sleeve 35mm H&H Blue,48.67,15,69.2,,,29.2,15,48.6,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-HH-35,Multi-Tool Nylon Sleeve 35mm H&H Black,48.67,8.33,82.9,,,29.2,8.33,71.5,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-HH-30-B,Multi-Tool Nylon Sleeve 30mm H&H Blue,48.67,6.68,86.3,,,29.2,6.68,77.1,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-GUK,Multi-Tool Nylon Sleeve - 35mm - GUK - Black,48.67,8.33,82.9,,,29.2,8.33,71.5,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-35-B,Multi-Tool Nylon Sleeve - 35mm - Blue,48.67,9.9,79.7,,,29.2,9.9,66.1,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-35,Multi-Tool Nylon Sleeve - 35mm - Black,48.67,5.97,87.7,,,29.2,5.97,79.6,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-30-B,Multi-Tool Nylon Sleeve - 30mm - Blue,48.67,6.68,86.3,,,29.2,6.68,77.1,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-30,Multi-Tool Nylon Sleeve - 30mm - Black,48.67,9.86,79.7,,,29.2,9.86,66.2,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-25-B,Multi-Tool Nylon Sleeve - 25mm - Blue,48.67,11.64,76.1,,,29.2,11.64,60.1,,,consumable,Nylon Sleeve,,60
,MT-NY/SL-25,Multi-Tool Nylon Sleeve - 25mm - Black,48.67,10.98,77.4,,,29.2,10.98,62.4,,,consumable,Nylon Sleeve,,60
NEEDS PRICING,CSCC/NY-SL,Creasestream Cardcreaser Nylon Sleeve,48.67,7.7,57.2,,,,7.7,,,,consumable,Nylon Sleeve,,
,CP-NY/SL-SH-65-B,CP Applicator Blue Nylon Sleeve Shoei 35/65,62.57,28.25,54.9,,,37.54,28.25,24.7,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-SH-65,CP Applicator Black Nylon Sleeve Shoei 35/65,62.57,6.96,88.9,,,37.54,6.96,81.5,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-HO-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Horizon,62.57,31.98,48.9,,,37.54,31.98,14.8,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-HO,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Horizon,62.57,31.12,50.3,,,37.54,31.12,17.1,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-GUK-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit GUK 35mm,62.57,10.18,83.7,,,37.54,10.18,72.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-GUK,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit GUK 35m,62.57,9.78,84.4,,,37.54,9.78,73.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-BF-28-B,CP Applicator Blue Nylon Sleeve Large Baum - 28mm,62.57,20.44,67.3,,,37.54,20.44,45.6,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-BF-28,CP Applicator Black Nylon Sleeve Large Baum - 28mm,62.57,19.12,69.4,,,37.54,19.12,49.1,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-BF-22-B,CP Applicator Blue Nylon Sleeve Small Baum -22mm,62.57,27.39,56.2,,,37.54,27.39,27,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-BF-22,CP Applicator Black Nylon Sleeve Small Baum -22mm,62.57,18.48,70.5,,,37.54,18.48,50.8,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-40-MOD,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO 40m,62.57,16.33,73.9,,,37.54,16.33,56.5,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-40-B-MOD,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO 40mm,62.57,20.71,66.9,,,37.54,20.71,44.8,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-36-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Agor & M,62.57,10.18,83.7,,,37.54,10.18,72.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-36,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Agor &,62.57,12.8,79.5,,,37.54,12.8,65.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-35-HH-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Herzog a,62.57,10.18,83.7,,,37.54,10.18,72.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-35-HH,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Herzog,62.57,23.56,62.3,,,37.54,23.56,37.2,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-35-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,62.57,16.18,74.1,,,37.54,16.18,56.9,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-35,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,62.57,20.03,68,,,37.54,20.03,46.6,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-30-HH-B,CP Applicator Blue Nylon Sleeve H&H 30mm,62.57,14,77.6,,,37.54,14,62.7,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-30-HH,CP Applicator Black Nylon Sleeve H&H 30mm,62.57,13.78,78,,,37.54,13.78,63.3,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-30-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO & Ho,62.57,23.89,61.8,,,37.54,23.89,36.4,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-30,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO & H,62.57,23.59,62.3,,,37.54,23.59,37.2,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-25-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,62.57,16.9,73,,,37.54,16.9,55,,,consumable,Nylon Sleeve,,60
,CP-NY/SL-25,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,62.57,21.32,65.9,,,37.54,21.32,43.2,,,consumable,Nylon Sleeve,,60
NEEDS PRICING,CP-HO-BLUE/BQ500,CP Applicator Blue Nylon Sleeve 8mm to fit Horizon BQ500,62.57,,,,,,,,,,consumable,Nylon Sleeve,,
NEEDS PRICING,CP-HO-BLACK/BQ500,CP Applicator Black Nylon Sleeve 8mm to fit Horizon BQ500,62.57,,,,,,,,,,consumable,Nylon Sleeve,,
,PD-NY/SL-50-B,Blue Micro-Perforator Nylon Sleeve,69.53,22.54,67.6,,,41.72,22.54,46,,,consumable,Nylon Sleeve,,60
NEEDS PRICING,PH-PRATHAM/30-1,Pratham Pharma score 30mm 0.8mm and 1.2mm groove,750,5.05,95.6,,,,5.05,,,,tool,Perforation Head,,
NEEDS PRICING,PH-PRATHAM/20-1,Pratham Pharma score 20mm 0.8mm and 1.2mm groove,750,7.22,93.7,,,,7.22,,,,tool,Perforation Head,,
NEEDS PRICING,790-PH,MBO 30mm Pharma Score,750,107.14,85.7,,,,107.14,,,,tool,Pharma Score,,
NEEDS PRICING,708-PH,H&H 30Pharma Score,750,,,,,,,,,,tool,Pharma Score,,
NEEDS PRICING,562-PH,Pratham Prototype,750,6.41,,,,,6.41,,,,tool,Pharma Score,,
NEEDS PRICING,790-PH-YELLOW,MBO 30mm Yellow Plastic Creaser Pharma Score,30,10.8,46,,,,10.8,,,,consumable,Pharma Score Band,,
NEEDS PRICING,790-PH-WHITE,MBO 30mm White Plastic Creaser Pharma Score,30,11.06,44.7,,,,11.06,,,,consumable,Pharma Score Band,,
NEEDS PRICING,790-PH-BLUE,MBO 30mm Blue Plastic Creaser Pharma Score,30,10.84,45.8,,,,10.84,,,,consumable,Pharma Score Band,,
NEEDS PRICING,790-PH-BLACK,MBO 30mm Black Plastic Creaser Pharma Score,30,10.66,46.7,,,,10.66,,,,consumable,Pharma Score Band,,
NEEDS PRICING,708-PH-YELLOW,H&H 30mm Yellow Plastic Creaser Pharma Score,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,708-PH-WHITE,H&H 30mm White Plastic Creaser Pharma Score,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,708-PH-BLUE,H&H 30mm Blue Plastic Creaser Pharma Score,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,708-PH-BLACK,H&H 30 Black Plastic Creaser Pharma Score,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,562-PH-YELLOW,,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,562-PH-WHITE,,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,562-PH-BLUE,,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,562-PH-BLACK,,30,,,,,,,,,,consumable,Pharma Score Band,,
NEEDS PRICING,SC-MU/PC-RB-5-Y,Muller Spine & Hinge Creaser Yellow Split,28,3.31,88.2,,,,3.31,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,SC-MU/PC-RB-5-W,DISCONTINUED Muller Spine & Hinge Creaser White Split,28,3.5,87.5,,,,3.5,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,SC-MU/PC-RB-5-B,DISCONTINUED Muller Spine & Hinge Creaser Blue Split Plastic,28,3.34,88.1,,,,3.34,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,SC-MU/PC-RB-5,DISCONTINUED Muller Spine & Hinge Creaser Black Split Plas,28,3.22,88.5,,,,3.22,,,,consumable,Plastic Creasing Band,,
,QC-MU-PA/PC-Y,Yellow Muller Panda Heavy Plastic Creaser 26.62mm,30.13,2.98,90.1,,,18.08,2.98,83.5,,,consumable,Plastic Creasing Band,,60
,QC-MU-PA/PC-W,White Muller Panda Light Plastic Creaser 26.80mm,30.13,3.09,89.7,,,18.08,3.09,82.9,,,consumable,Plastic Creasing Band,,60
,QC-MU-PA/PC-R,Red Muller Panda Light Plastic Creaser 26.92mm,30.13,3.1,89.7,,,18.08,3.1,82.9,,,consumable,Plastic Creasing Band,,60
,QC-MU-PA/PC-B,Blue Muller Panda Medium Plastic Creaser 26.52mm,30.13,3.1,89.7,,,18.08,3.1,82.9,,,consumable,Plastic Creasing Band,,60
,QC-MU-PA/PC,Black Muller Panda Extra Heavy Plastic Creaser 26.72mm,30.13,4.51,85,,,18.08,4.51,75.1,,,consumable,Plastic Creasing Band,,60
,SC-MU/PC-RB-5-Y-MOD,Quad-Creaser Yellow Split Plastic Creasing Rib,34.77,3.31,90.5,,,20.86,3.31,84.1,,,consumable,Plastic Creasing Band,,60
,SC-MU/PC-RB-5-W-MOD,Quad-Creaser White Split Plastic Creasing Rib,34.77,3.5,89.9,,,20.86,3.5,83.2,,,consumable,Plastic Creasing Band,,60
,SC-MU/PC-RB-5-R,Quad-Creaser Red Split Plastic Creasing Rib,34.77,3.22,90.7,,,20.86,3.22,84.6,,,consumable,Plastic Creasing Band,,60
,SC-MU/PC-RB-5-MOD,Quad-Creaser Black Split Plastic Creasing Rib,34.77,3.22,90.7,,,20.86,3.22,84.6,,,consumable,Plastic Creasing Band,,60
,SC-MU/PC-RB-5-B-MOD,Quad-Creaser Blue Split Plastic Creasing Rib,34.77,3.34,90.4,,,20.86,3.34,84,,,consumable,Plastic Creasing Band,,60
,QC-MU-PO/PC-Y,Yellow Muller Pony Plastic Creaser 26.12,34.77,4.82,86.1,,,20.86,4.82,76.9,,,consumable,Plastic Creasing Band,,60
,QC-MU-PO/PC-W,White Muller Pony Plastic Creaser 26.32,34.77,11.67,66.4,,,20.86,11.67,44.1,,,consumable,Plastic Creasing Band,,60
,QC-MU-PO/PC-O,Orange Muller Pony Plastic Creaser 25.86,34.77,5.74,83.5,,,20.86,5.74,72.5,,,consumable,Plastic Creasing Band,,60
,QC-MU-PO/PC-B,Blue Muller Pony Plastic Creaser 25.96,34.77,5.74,83.5,,,20.86,5.74,72.5,,,consumable,Plastic Creasing Band,,60
,QC-MU-PO/PC,Black Muller Pony Plastic Creaser 26.22,34.77,5.74,83.5,,,20.86,5.74,72.5,,,consumable,Plastic Creasing Band,,60
NEEDS PRICING,QC-DEL-WO/98-ADJ-PC-O,Quad Creaser Orange Dot Plastic Creasing Rib,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
,QC-DEL-WO-98/PC-W,Quad-Creaser White Dot Split Plastic Creasing Rib,34.77,12.24,64.8,,,20.86,12.24,41.3,,,consumable,Plastic Creasing Band,,60
,QC-DEL-WO-98/PC-O,Quad-Creaser Orange Dot Split Plastic Creasing Rib,34.77,7.72,77.8,,,20.86,7.72,63,,,consumable,Plastic Creasing Band,,60
,QC-DEL-WO-98/PC,Quad-Creaser Black Split Plastic Creasing Rib,34.77,14.33,58.8,,,20.86,14.33,31.3,,,consumable,Plastic Creasing Band,,60
,QC-DEL-UB-6-01/PC-B,Quad-Creaser Blue Split Plastic Creasing Rib,34.77,7.16,79.4,,,20.86,7.16,65.7,,,consumable,Plastic Creasing Band,,60
,QC-DEL-UB-6-01/PC,Quad-Creaser Black Split Plastic Creasing Rib,34.77,7.82,77.5,,,20.86,7.82,62.5,,,consumable,Plastic Creasing Band,,60
,QC-DEL-MPB/PC-Y,Quad-Creaser Yellow Split Plastic Creasing Rib,34.77,3.28,90.6,,,20.86,3.28,84.3,,,consumable,Plastic Creasing Band,,60
,QC-DEL-MPB/PC-R,Quad-Creaser Red Split Plastic Creasing Rib,34.77,3.35,90.4,,,20.86,3.35,83.9,,,consumable,Plastic Creasing Band,,60
,QC-DEL-MPB/PC-B,Quad-Creaser Black Split Plastic Creasing Rib,34.77,3.24,90.7,,,20.86,3.24,84.5,,,consumable,Plastic Creasing Band,,60
,QC-DEL-KB-26/PC-Y,Quad-Creaser Yellow Split Plastic Creasing Rib,34.77,13.95,59.9,,,20.86,13.95,33.1,,,consumable,Plastic Creasing Band,,60
,QC-DEL-KB-26/PC,Quad-Creaser White Split Plastic Creasing Rib,34.77,10.42,70,,,20.86,10.42,50,,,consumable,Plastic Creasing Band,,60
,QC-DEL-GO-6/PC-Y,Quad-Creaser Yellow Split Plastic Creasing Rib,34.77,7.59,78.2,,,20.86,7.59,63.6,,,consumable,Plastic Creasing Band,,60
,QC-DEL-GO-6/PC-B,Quad-Creaser Blue Split Plastic Creasing Rib,34.77,7.59,78.2,,,20.86,7.59,63.6,,,consumable,Plastic Creasing Band,,60
NEEDS PRICING,QC-BI-PC/YELLOW,Yellow Split Plastic Creasing Rib Bindwel,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,QC-BI-PC/WHITE,White Split Plastic Creasing Rib Bindwel,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,QC-BI-PC/ORANGE,Orange Split Plastic Creasing Rib Bindwel,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,QC-BI-PC/BLUE,Blue Split Plastic Creasing Rib Bindwel,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
NEEDS PRICING,QC-BI-PC/BLACK,Black Split Plastic Creasing Rib Bindwel,34.77,,,,,,,,,,consumable,Plastic Creasing Band,,
,PC-PC-LO-BLK,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,8.17,76.5,,,20.86,8.17,60.8,,,consumable,Plastic Creasing Band,,60
,HO-ST/YE-PC,Spine- & Quad-Creaser Yellow Split Plastic Creasing Rib,34.77,6.38,81.7,,,20.86,6.38,69.4,,,consumable,Plastic Creasing Band,,60
,HO-ST/WH-PC,Spine-Creaser White Split Plastic Creasing Rib,34.77,7.17,79.4,,,20.86,7.17,65.6,,,consumable,Plastic Creasing Band,,60
,HO-ST/BL-PC,Spine- & Quad-Creaser Blue Split Plastic Creasing Rib,34.77,7.46,78.5,,,20.86,7.46,64.2,,,consumable,Plastic Creasing Band,,60
,HO-ST/BK-PC,Spine-Creaser Black Split Plastic Creasing Rib,34.77,8.54,75.4,,,20.86,8.54,59.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/DM-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,6.18,82.2,,,20.86,6.18,70.4,,,consumable,Plastic Creasing Band,,60
,FF-PC/DM-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,6.65,80.9,,,20.86,6.65,68.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/DM-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,6.19,82.2,,,20.86,6.19,70.3,,,consumable,Plastic Creasing Band,,60
,FF-PC/35-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,3.31,90.5,,,20.86,3.31,84.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/35-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,3.27,90.6,,,20.86,3.27,84.3,,,consumable,Plastic Creasing Band,,60
,FF-PC/35-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,3.42,90.2,,,20.86,3.42,83.6,,,consumable,Plastic Creasing Band,,60
,FF-PC/35,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,3.27,90.6,,,20.86,3.27,84.3,,,consumable,Plastic Creasing Band,,60
,FF-PC/30-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,3.31,90.5,,,20.86,3.31,84.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/30-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,3.27,90.6,,,20.86,3.27,84.3,,,consumable,Plastic Creasing Band,,60
,FF-PC/30-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,3.42,90.2,,,20.86,3.42,83.6,,,consumable,Plastic Creasing Band,,60
,FF-PC/30,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,3.27,90.6,,,20.86,3.27,84.3,,,consumable,Plastic Creasing Band,,60
,FF-PC/25-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,3.31,90.5,,,20.86,3.31,84.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/25-W,Tri-Creaser Fast Fit White Split Plastic Creasing Rib,34.77,3.5,89.9,,,20.86,3.5,83.2,,,consumable,Plastic Creasing Band,,60
,FF-PC/25-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,12.08,65.3,,,20.86,12.08,42.1,,,consumable,Plastic Creasing Band,,60
,FF-PC/25,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,3.27,90.6,,,20.86,3.27,84.3,,,consumable,Plastic Creasing Band,,60
,FF-PC-ZA/40-Y,Nylon Creasing Rib Yellow Setting Zander 2,34.77,6.37,81.7,,,20.86,6.37,69.5,,,consumable,Plastic Creasing Band,,60
,FF-PC-ZA/40-B,Nylon Creasing Rib Blue Setting Zander 2,34.77,6.37,81.7,,,20.86,6.37,69.5,,,consumable,Plastic Creasing Band,,60
,FF-PC-SH/65-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,13.8,60.3,,,20.86,13.8,33.8,,,consumable,Plastic Creasing Band,,60
,FF-PC-SH/55-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,5.32,84.7,,,20.86,5.32,74.5,,,consumable,Plastic Creasing Band,,60
,FF-PC-SH/55-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,5.32,84.7,,,20.86,5.32,74.5,,,consumable,Plastic Creasing Band,,60
NEEDS PRICING,FF-PC-SH/55-ADJ-Y,35/55mm Shoei Yellow Plastic Creaser for Adjustable,34.77,4.32,84.6,,,,4.32,,,,consumable,Plastic Creasing Band,,
,FF-PC-ROS/25-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,9.92,71.5,,,20.86,9.92,52.4,,,consumable,Plastic Creasing Band,,60
,FF-PC-RO/25-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,5.36,84.6,,,20.86,5.36,74.3,,,consumable,Plastic Creasing Band,,60
,FF-PC-RO/25-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,5.36,84.6,,,20.86,5.36,74.3,,,consumable,Plastic Creasing Band,,60
,FF-PC-RO/25-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,5.36,84.6,,,20.86,5.36,74.3,,,consumable,Plastic Creasing Band,,60
,FF-PC-MB/20-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,17.95,48.4,,,20.86,17.95,14,,,consumable,Plastic Creasing Band,,60
,FF-PC-MB/20,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,17.95,48.4,,,20.86,17.95,14,,,consumable,Plastic Creasing Band,,60
,FF-PC-HO/50-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,8.59,75.3,,,20.86,8.59,58.8,,,consumable,Plastic Creasing Band,,60
,FF-PC-HO/50-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,8.93,74.3,,,20.86,8.93,57.2,,,consumable,Plastic Creasing Band,,60
,FF-PC-HO/50-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,6.09,82.5,,,20.86,6.09,70.8,,,consumable,Plastic Creasing Band,,60
,FF-PC-HO/50,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,7.95,77.1,,,20.86,7.95,61.9,,,consumable,Plastic Creasing Band,,60
,FF-PC-HH/35,Tri-Creaser Fast Fit Black Split Plastic Creasing Rib,34.77,13.5,61.2,,,20.86,13.5,35.3,,,consumable,Plastic Creasing Band,,60
,FF-PC-HH/30-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,12.77,63.3,,,20.86,12.77,38.8,,,consumable,Plastic Creasing Band,,60
,FF-PC-GU/35-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,9.51,72.6,,,20.86,9.51,54.4,,,consumable,Plastic Creasing Band,,60
,FF-PC-GU/35-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,8.52,75.5,,,20.86,8.52,59.2,,,consumable,Plastic Creasing Band,,60
,FF-PC-GU/35-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,8.52,75.5,,,20.86,8.52,59.2,,,consumable,Plastic Creasing Band,,60
,FF-PC-BF/28-Y,Tri-Creaser Fast Fit Yellow Split Plastic Creasing Rib,34.77,6.38,81.7,,,20.86,6.38,69.4,,,consumable,Plastic Creasing Band,,60
,FF-PC-BF/28-R,Tri-Creaser Fast Fit Red Split Plastic Creasing Rib,34.77,6.38,81.7,,,20.86,6.38,69.4,,,consumable,Plastic Creasing Band,,60
,FF-PC-BF/28-B,Tri-Creaser Fast Fit Blue Split Plastic Creasing Rib,34.77,6.31,81.9,,,20.86,6.31,69.8,,,consumable,Plastic Creasing Band,,60
,EF-PC/KORA,Tri-Creaser Easy Fit Black Plastic Creasing Rib,34.77,6,82.7,,,20.86,6,71.2,,,consumable,Plastic Creasing Band,,60
,EF-PC/35-Y,35mm Stahl/MBO Yellow Easy Fit Plastic Creaser,34.77,11.1,68.1,,,20.86,11.1,46.8,,,consumable,Plastic Creasing Band,,60
,EF-PC/35-R,35mm Stahl/MBO Red Easy-Fit Plastic Creaser,34.77,11.1,68.1,,,20.86,11.1,46.8,,,consumable,Plastic Creasing Band,,60
,EF-PC/35-B,35mm Stahl/MBO Blue Easy Fit Plastic Creaser,34.77,11.14,68,,,20.86,11.14,46.6,,,consumable,Plastic Creasing Band,,60
,EF-PC/30-Y,30mm MBO Yellow Easy Fit Plastic Creaser,34.77,11.1,68.1,,,20.86,11.1,46.8,,,consumable,Plastic Creasing Band,,60
,EF-PC/30-B,30mm MBO Blue Easy Fit Plastic Creaser,34.77,6.44,81.5,,,20.86,6.44,69.1,,,consumable,Plastic Creasing Band,,60
,EF-PC/25-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,34.77,6.97,80,,,20.86,6.97,66.6,,,consumable,Plastic Creasing Band,,60
,EF-PC/25-B,Tri-Creaser Easy Fit Blue Plastic Creasing Rib,34.77,6.44,81.5,,,20.86,6.44,69.1,,,consumable,Plastic Creasing Band,,60
,EF-PC-HO/50-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,34.77,6.44,81.5,,,20.86,6.44,69.1,,,consumable,Plastic Creasing Band,,60
,EF-PC-HO/50-B,Tri-Creaser Easy Fit Blue Plastic Creasing Rib,34.77,6.44,81.5,,,20.86,6.44,69.1,,,consumable,Plastic Creasing Band,,60
,EF-PC-HH/67.5-W,White Plastic Creaser for H&H 67.5mm Easy Fit,34.77,9.95,71.4,,,20.86,9.95,52.3,,,consumable,Plastic Creasing Band,,60
,EF-PC-HH/67.5-B,Blue Plastic Creaser for H&H 67.5mm Easy Fit,34.77,7.3,79,,,20.86,7.3,65,,,consumable,Plastic Creasing Band,,60
,EF-PC-HH/67.5,Black Plastic Creaser for H&H 67.5mm Easy Fit,34.77,11.8,66.1,,,20.86,11.8,43.4,,,consumable,Plastic Creasing Band,,60
,EF-PC-HH/30-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,34.77,5.17,85.1,,,20.86,5.17,75.2,,,consumable,Plastic Creasing Band,,60
,EF-PC-BF/28-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,34.77,9.1,73.8,,,20.86,9.1,56.4,,,consumable,Plastic Creasing Band,,60
,EF-PC-BF/28-R,Tri-Creaser Easy Fit Red Plastic Creasing Rib,34.77,6.53,81.2,,,20.86,6.53,68.7,,,consumable,Plastic Creasing Band,,60
