Product Code,Description,Original Sales Price,New Sales Price,Difference,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Last Order Date
MOULD-190,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,0,consumable,NEGLECTED,,,,,,,,
MOULD-19,OBSELETE,0,0,,0,consumable,,,,,,,,,08/05/2006
MOULD-189,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-188,Spine & Quad-Creaser Yellow Split Gripper Crease,19,19,0.00,0,consumable,Rubber Creasing Band,,,,8.5,44.7,,,
MOULD-187,Spine & Quad-Creaser Blue Split Gripper Crease,19,19,0.00,0,consumable,Rubber Creasing Band,,,,8.5,44.7,,,04/12/2024
MOULD-186,Horizon DSF Pink Male,0,0,,0,consumable,,,,,,,,,29/11/2024
MOULD-185,Spine- & Quad-Creaser Orange Split Gripper Crease,19,19,0.00,0,consumable,Rubber Creasing Band,,,,8.5,44.7,,,21/01/2025
MOULD-184,Blue Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,,,,,,,02/08/2024
MOULD-183,Black Split Gripper Crease,0,0,,0,consumable,,,,,,,,,16/01/2025
MOULD-182,Spine-Creaser Black Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.9,43,9.9,43.0,13.80,60.0,26/03/2025
MOULD-181,Spine-Creaser Yellow Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.9,43,9.9,43.0,13.80,60.0,28/05/2025
MOULD-180,Spine-Creaser Blue Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.9,43,9.9,43.0,13.80,60.0,13/05/2025
MOULD-18,Yellow 'O' Ring Insert - for 35mm Shaft,15,15,0.00,1.15,consumable,Rubber Creasing Band,92.3,5.93,39.5,5.93,39.5,9.00,60.0,24/03/2025
MOULD-17B,Tri-Creaser Easy Fit Blue Endura Gripper Crease,23,23,0.00,2.73,consumable,Rubber Creasing Band,88.1,8.48,36.9,8.48,36.9,13.80,60.0,25/06/2025
MOULD-179,Spine-Creaser Orange Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.9,43,9.9,43.0,13.80,60.0,01/04/2025
MOULD-178B,Yellow Enduracrease Fast Fit Petratto 40mm Split Creaser,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,05/02/2024
MOULD-177B,Blue Enduracrease Fast Fit Petratto 40mm Split Creaser,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,25/02/2025
MOULD-176B,Orange Enduracrease Fast Fit Petratto 40mm Split Creaser,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,07/03/2022
MOULD-175,Black Gripper Band,19,19,0.00,1.36,consumable,Gripper Band,92.8,7.58,39.9,7.58,39.9,11.40,60.0,24/05/2016
MOULD-174SX,Spine-Creaser Black Split Gripper Crease,19,19,0.00,2.65,consumable,Rubber Creasing Band,86.1,8.5,44.7,8.5,44.7,11.40,60.0,11/06/2025
MOULD-174,Quad-Creaser Black Split Creasing Rib,19,19,0.00,2.73,consumable,Rubber Creasing Band,85.6,9.85,51.8,9.85,51.8,11.40,60.0,25/03/2025
MOULD-173A,Yellow Muller 0553.0405 Spine Creaser Matrix,39,40.35,1.35,6.25,consumable,Rubber Creasing Band,84.0,24.21,62.1,24.21,62.1,24.21,60.0,22/11/2023
MOULD-173,Spine-Creaser Yellow Hole-Punch-End Creasing Matrix,39,40.35,1.35,7.85,consumable,Rubber Creasing Band,79.9,24.21,62.1,24.21,62.1,24.21,60.0,17/12/2025
MOULD-172A,White Muller 0533.0405 Spine Creaser Matrix,39,40.35,1.35,6.25,consumable,Rubber Creasing Band,84.0,24.21,62.1,24.21,62.1,24.21,60.0,25/01/2024
MOULD-172,Spine-Creaser Blue Hole-Punch-End Creasing Matrix,39,40.35,1.35,7.85,consumable,Rubber Creasing Band,79.9,24.21,62.1,24.21,62.1,24.21,60.0,15/07/2025
MOULD-171A,Orange Muller 0553.0405 Spine Creaser Matrix.,39,40.35,1.35,6.25,consumable,Rubber Creasing Band,84.0,24.21,62.1,24.21,62.1,24.21,60.0,22/11/2023
MOULD-171,Spine-Creaser Orange Hole-Punch-End Creasing Matrix,39,40.35,1.35,7.85,consumable,Rubber Creasing Band,79.9,24.21,62.1,24.21,62.1,24.21,60.0,01/08/2025
MOULD-170X,Quad-Creaser Yellow Split Creasing Rib,26,26,0.00,1.89,consumable,Rubber Creasing Band,92.7,12.54,48.2,12.54,48.2,15.60,60.0,07/06/2024
MOULD-170,Quad-Creaser Yellow Split Creasing Rib,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,12.54,48.2,12.54,48.2,15.60,60.0,17/07/2025
MOULD-17,Tri-Creaser Easy Fit Blue Gripper Crease,19,19,0.00,1.12,consumable,Rubber Creasing Band,94.1,7.11,37.4,7.11,37.4,11.40,60.0,22/01/2026
MOULD-16B,Tri-Creaser Easy Fit Yellow Endura Gripper Crease,23,23,0.00,2.65,consumable,Rubber Creasing Band,88.5,8.48,36.9,8.48,36.9,13.80,60.0,28/05/2025
MOULD-169X,Quad-Creaser Orange Split Creasing Rib,26,26,0.00,2.65,consumable,Rubber Creasing Band,89.8,12.54,48.2,12.54,48.2,15.60,60.0,15/02/2024
MOULD-169,Quad-Creaser Orange Split Creasing Rib,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,12.54,48.2,12.54,48.2,15.60,60.0,26/11/2024
MOULD-168C,Shrink Trial Mould M1714-4 (OBSOLETE),26,26,0.00,5,consumable,NEGLECTED,80.8,,,,,,,
MOULD-168B,Shrink Trial Mould Poly 90 (OBSOLETE),26,26,0.00,5,consumable,NEGLECTED,80.8,,,,,,,
MOULD-168,Shrink Trial Mould XNBR (OBSOLETE),26,26,0.00,2.1,consumable,NEGLECTED,91.9,,,,,,,
MOULD-167X,Quad-Creaser Blue Split Creasing Rib,26,26,0.00,2.65,consumable,Rubber Creasing Band,89.8,12.54,48.2,12.54,48.2,15.60,60.0,10/01/2024
MOULD-167,Quad-Creaser Blue Split Creasing Rib,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,12.54,48.2,12.54,48.2,15.60,60.0,17/07/2025
MOULD-166,Blue Shoei 35/55 3mm Spine Creaser Gripper Crease,19,19,0.00,1.58,consumable,NEGLECTED,91.7,,,,,,,
MOULD-165,Yellow Shoei 35/55 3mm Spine Creaser Gripper Crease,19,19,0.00,1.58,consumable,NEGLECTED,91.7,,,,,,,
MOULD-164C,Black Creaser Fast Fit HH/46-FIX,23,23,0.00,1,consumable,Rubber Creasing Band,95.7,9.85,42.8,9.85,42.8,13.80,60.0,06/06/2016
MOULD-164B-30MM,Black EnduraCrease Fast Fit 30mm Split,26,26,0.00,2.5,consumable,Rubber Creasing Band,90.4,,,,,,,19/01/2022
MOULD-164B,Tri-Creaser Fast Fit Black Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,15/10/2025
MOULD-164A,Black Fast Fit Creasing Ribs 35mm,23,23,0.00,1,consumable,Rubber Creasing Band,95.7,,,,,,,04/03/2010
MOULD-164-DM,Tri-Creaser Fast Fit Black Split Gripper Crease,23,23,0.00,1,consumable,Rubber Creasing Band,95.7,9.85,42.8,9.85,42.8,13.80,60.0,28/11/2025
MOULD-164-25MM,Tri-Creaser Fast Fit Black Split Gripper Crease,0,0,,1.09,consumable,,,,,,,,,17/01/2025
MOULD-164,Tri-Creaser Fast Fit Black Split Gripper Crease,23,23,0.00,1.12,consumable,Rubber Creasing Band,95.1,9.85,42.8,9.85,42.8,13.80,60.0,15/01/2026
MOULD-163B,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,26/03/2025
MOULD-163,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.36,consumable,Rubber Creasing Band,94.1,9.85,42.8,9.85,42.8,13.80,60.0,13/01/2026
MOULD-162B,Tri-Creaser Fast Fit Green Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,15/10/2025
MOULD-162,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.36,consumable,Rubber Creasing Band,94.1,9.85,42.8,9.85,42.8,13.80,60.0,20/11/2025
MOULD-161B,Tri-Creaser Fast Fit Pink Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,15/10/2025
MOULD-161A,Yellow Fast Fit Creasing Ribs 35mm,23,23,0.00,1.1,consumable,NEGLECTED,95.2,,,,,,,
MOULD-161,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.36,consumable,Rubber Creasing Band,94.1,9.85,42.8,9.85,42.8,13.80,60.0,26/01/2026
MOULD-160B-X,MAKES Orange Fast Fit H&H 30mm Split Gripper Crease,26,26,0.00,2.38,consumable,NEGLECTED,90.8,,,,,,,
MOULD-160B,Tri-Creaser Fast Fit Red Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,09/01/2026
MOULD-160,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,09/01/2026
MOULD-16,Tri-Creaser Easy Fit Yellow Gripper Crease,19,19,0.00,1.12,consumable,Rubber Creasing Band,94.1,7.11,37.4,7.11,37.4,11.40,60.0,18/11/2025
MOULD-159B-X,MAKES Blue Fast Fit H&H 30mm Split Gripper Crease,26,26,0.00,2.38,consumable,NEGLECTED,90.8,,,,,,,
MOULD-159B,Tri-Creaser Fast Fit Green Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,09/01/2026
MOULD-159,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,09/01/2026
MOULD-158BLK,Tri-Creaser Fast Fit Black Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.85,42.8,9.85,42.8,13.80,60.0,11/12/2024
MOULD-158B-X,MAKES Yellow Fast Fit H&H 30mm Split  Gripper Crease,26,26,0.00,2.38,consumable,NEGLECTED,90.8,,,,,,,
MOULD-158B,Tri-Creaser Fast Fit Yellow Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,24/06/2025
MOULD-158A,Yellow Fast Fit Creasing Ribs 30mm,23,23,0.00,1.5,consumable,NEGLECTED,93.5,,,,,,,
MOULD-158,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,30/01/2026
MOULD-157B,Tri-Creaser Fast Fit Yellow Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,30/10/2024
MOULD-157A,Yellow Fast Fit Creasing Ribs 25mm,23,23,0.00,1.5,consumable,NEGLECTED,93.5,,,,,,,
MOULD-157,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,27/11/2025
MOULD-156B,Tri-Creaser Fast Fit Blue Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,30/10/2024
MOULD-156,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,07/07/2025
MOULD-155B,Tri-Creaser Fast Fit Red Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,21/02/2025
MOULD-155,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,04/11/2025
MOULD-154,Spine-Creaser Orange Creasing Matrix,39,40.35,1.35,7.85,consumable,Rubber Creasing Band,79.9,24.21,62.1,24.21,62.1,24.21,60.0,02/09/2025
MOULD-153,Spine-Creaser Blue Creasing Matrix,39,40.35,1.35,7.85,consumable,Rubber Creasing Band,79.9,24.21,62.1,24.21,62.1,24.21,60.0,14/01/2026
MOULD-152B,Tri-Creaser Fast Fit Blue Endura Split Gripper Crease,23,23,0.00,2.73,consumable,Rubber Creasing Band,88.1,9.87,42.9,9.87,42.9,13.80,60.0,04/05/2023
MOULD-152,Tri-Creaser Fast Fit Blue Split Gripper Crease,19,19,0.00,1.36,consumable,Rubber Creasing Band,92.8,8.47,44.6,8.47,44.6,11.40,60.0,19/11/2020
MOULD-151,Tri-Creaser Fast Fit Orange Split Gripper Crease,19,19,0.00,1.36,consumable,Rubber Creasing Band,92.8,8.47,44.6,8.47,44.6,11.40,60.0,19/09/2024
MOULD-150,Muller Trend Binder Split Lugged Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,12.54,48.2,12.54,48.2,15.60,60.0,16/07/2021
MOULD-15,Black Gripper Band,19,19,0.00,1.36,consumable,Gripper Band,92.8,7.58,39.9,7.58,39.9,11.40,60.0,05/08/2025
MOULD-149,Blue Edge-Trimming Gripper Band Shoei - 55mm,19,19,0.00,1.81,consumable,Gripper Band,90.5,8.5,44.7,8.5,44.7,11.40,60.0,11/10/2021
MOULD-148,Blue Edge-Trimming Gripper Band Shoei - 65mm,19,19,0.00,1.81,consumable,Gripper Band,90.5,8.5,44.7,8.5,44.7,11.40,60.0,04/03/2014
MOULD-147B,Tri-Creaser Fast Fit Green Endura Split Gripper Crease,23,23,0.00,2.73,consumable,Rubber Creasing Band,88.1,9.87,42.9,9.87,42.9,13.80,60.0,20/01/2025
MOULD-147,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,8.47,36.8,8.47,36.8,13.80,60.0,28/08/2024
MOULD-146B,Tri-Creaser Fast Fit Pink Endura Split Gripper Crease,23,23,0.00,2.73,consumable,Rubber Creasing Band,88.1,9.87,42.9,9.87,42.9,13.80,60.0,20/01/2025
MOULD-146,Tri-Creaser Fast Fit Yellow Split Gripper Crease,19,19,0.00,1.81,consumable,Rubber Creasing Band,90.5,8.47,44.6,8.47,44.6,11.40,60.0,10/01/2024
MOULD-145B-X,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,12/06/2025
MOULD-145B,MAKES EnduraCrease Mould-138B-X. Small Baum Red,26,26,0.00,2.73,consumable,NEGLECTED,89.5,,,,,,,
MOULD-145,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,02/07/2025
MOULD-144X,Tri-Creaser Fast Fit Blue Split Gripper Crease,19,19,0.00,1.81,consumable,Rubber Creasing Band,90.5,9.85,51.8,9.85,51.8,11.40,60.0,23/04/2025
MOULD-144B-X,Tri-Creaser Fast Fit Blue Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,24/09/2019
MOULD-144B,MAKES EnduraCrease Mould-139B-X. Small Baum Green Creaser,26,26,0.00,2.73,consumable,NEGLECTED,89.5,,,,,,,
MOULD-144,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,14/07/2025
MOULD-143X,Tri-Creaser Fast Fit Yellow Split Gripper Crease,19,19,0.00,1.76,consumable,Rubber Creasing Band,90.7,9.85,51.8,9.85,51.8,11.40,60.0,05/08/2025
MOULD-143B-X,Tri-Creaser Fast Fit Yellow Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,28/03/2023
MOULD-143B,MAKES Mould-137B-X. Yellow Small Baum,26,26,0.00,2.65,consumable,NEGLECTED,89.8,,,,,,,
MOULD-143,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,06/06/2025
MOULD-142X,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,26/01/2023
MOULD-142B-XTRA,MAKES Orange Fast Fit GUK 35mm Split Gripper Crease,26,26,0.00,2.23,consumable,NEGLECTED,91.4,,,,,,,
MOULD-142B-X,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,2.5,consumable,Rubber Creasing Band,90.4,11.23,43.2,11.23,43.2,15.60,60.0,20/06/2018
MOULD-142B,Orange EnduraCrease Fast Fit Rosback Split,26,26,0.00,2.73,consumable,NEGLECTED,89.5,11.23,43.2,11.23,43.2,15.60,60.0,
MOULD-142,Orange Fast-Fit Rosback Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,12/10/2015
MOULD-141X,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.76,consumable,Rubber Creasing Band,92.3,9.85,42.8,9.85,42.8,13.80,60.0,26/03/2025
MOULD-141B-XTRA,MAKES EnduraCrease Green Fast Fit GUK 35mm Split,26,26,0.00,2.23,consumable,NEGLECTED,91.4,,,,,,,
MOULD-141B-X,Tri-Creaser Fast Fit Blue Endura Split Gripper Crease,26,26,0.00,2.28,consumable,Rubber Creasing Band,91.2,11.23,43.2,11.23,43.2,15.60,60.0,08/01/2025
MOULD-141B,Green EnduraCrease Fast Fit Rosback Split,26,26,0.00,2.73,consumable,NEGLECTED,89.5,11.23,43.2,11.23,43.2,15.60,60.0,
MOULD-141,Blue Fast-Fit Rosback Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,03/04/2023
MOULD-140X,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,12/06/2025
MOULD-140B-XTRA,MAKES Yellow Fast Fit GUK Split Gripper Crease,26,26,0.00,2.23,consumable,NEGLECTED,91.4,,,,,,,
MOULD-140B-X,Tri-Creaser Fast Fit Pink Endura Split Gripper Crease,26,26,0.00,2.65,consumable,Rubber Creasing Band,89.8,11.23,43.2,11.23,43.2,15.60,60.0,08/07/2025
MOULD-140B,Pink EnduraCrease Fast-Fit Rosback Split Lugged,26,26,0.00,2.73,consumable,NEGLECTED,89.5,11.23,43.2,11.23,43.2,15.60,60.0,
MOULD-140,Yellow Fast-Fit Rosback Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,19/06/2025
MOULD-14,Green/Orange Dot Insert - 50mm O/D - Shoei 65 and Rollem SHC,15,15,0.00,1.07,consumable,Rubber Creasing Band,92.9,5.93,39.5,5.93,39.5,9.00,60.0,24/05/2023
MOULD-13B,Yellow EnduraCrease Insert for 35/36mm Shaft,16,16,0.00,0,consumable,NEGLECTED,,,,,,,,
MOULD-139SB,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,19/09/2024
MOULD-139B-X,Tri-Creaser Fast Fit Green Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,19/09/2024
MOULD-139B-SB,OBSELETE,0,0,,2.75,consumable,,,,,,,,,27/06/2013
MOULD-139,Blue Fast Fit Small Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,24/03/2025
MOULD-138SB,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,20/03/2025
MOULD-138B-X,Tri-Creaser Fast Fit Red Endura Split Gripper Crease,26,26,0.00,4.85,consumable,Rubber Creasing Band,81.3,11.23,43.2,11.23,43.2,15.60,60.0,18/04/2018
MOULD-138B-SB,OBSELETE,0,0,,2.75,consumable,,,,,,,,,27/06/2013
MOULD-138,Orange  Fast Fit Small Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,06/02/2024
MOULD-137SB,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,22/05/2023
MOULD-137B-X,Tri-Creaser Fast Fit Pink Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,18/04/2018
MOULD-137B-SB,OBSELETE,0,0,,2.75,consumable,,,,,,,,,27/06/2013
MOULD-137,Yellow  Fast Fit Small Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,24/03/2025
MOULD-136SB,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,12/09/2022
MOULD-136B-SX,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,1.81,consumable,Rubber Creasing Band,93.0,11.23,43.2,11.23,43.2,15.60,60.0,23/09/2021
MOULD-136,Orange Fast-Fit Large Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,10/12/2020
MOULD-135SB,Tri-Creaser Fast Fit Blue Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,14/11/2018
MOULD-135B-SX,Tri-Creaser Fast Fit Blue Endura Split Gripper Crease,26,26,0.00,2.61,consumable,Rubber Creasing Band,90.0,11.23,43.2,11.23,43.2,15.60,60.0,23/09/2021
MOULD-135,Blue Fast-Fit Large Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,04/06/2025
MOULD-134SB,Tri-Creaser Fast Fit Yellow Split Gripper Crease,23,23,0.00,1.62,consumable,Rubber Creasing Band,93.0,9.85,42.8,9.85,42.8,13.80,60.0,14/11/2018
MOULD-134B-SX,Tri-Creaser Fast Fit Yellow Endura Split Gripper Crease,26,26,0.00,1.81,consumable,Rubber Creasing Band,93.0,11.23,43.2,11.23,43.2,15.60,60.0,23/09/2021
MOULD-134,Yellow Fast-Fit Large Baum Split Lugged Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,19/03/2020
MOULD-133B,Tri-Creaser Easy Fit Orange Endura Gripper Crease,22,22,0.00,2.73,consumable,Rubber Creasing Band,87.6,8.48,38.5,8.48,38.5,13.20,60.0,20/02/2015
MOULD-133,Tri-Creaser Easy Fit Orange Gripper Crease,19,19,0.00,1.81,consumable,Rubber Creasing Band,90.5,7.11,37.4,7.11,37.4,11.40,60.0,13/01/2020
MOULD-132B,Tri-Creaser Easy Fit Pink Endura Gripper Crease,22,22,0.00,2.73,consumable,Rubber Creasing Band,87.6,8.48,38.5,8.48,38.5,13.20,60.0,20/02/2015
MOULD-132,Tri-Creaser Easy Fit Yellow Gripper Crease,19,19,0.00,1.81,consumable,Rubber Creasing Band,90.5,7.11,37.4,7.11,37.4,11.40,60.0,04/06/2025
MOULD-131B,Tri-Creaser Easy Fit Blue Endura Gripper Crease,19,19,0.00,2.73,consumable,Rubber Creasing Band,85.6,8.48,44.6,8.48,44.6,11.40,60.0,26/10/2023
MOULD-131,Tri-Creaser Easy Fit Blue Gripper Crease,19,19,0.00,1.81,consumable,Rubber Creasing Band,90.5,7.11,37.4,7.11,37.4,11.40,60.0,13/01/2020
MOULD-130-SX,Quad Creaser Yellow Rib for Vareo Binder,0,0,,0,consumable,NEGLECTED,,,,,,,,
MOULD-130,Quad-Creaser Yellow Split Creasing Rib,19,19,0.00,2.73,consumable,Rubber Creasing Band,85.6,9.85,51.8,9.85,51.8,11.40,60.0,12/12/2025
MOULD-13,White Dot Insert - for 35/36mm Shaft,15,15,0.00,1.15,consumable,Rubber Creasing Band,92.3,5.93,39.5,5.93,39.5,9.00,60.0,22/12/2025
MOULD-12B,Orange EnduraCrease Insert for 35/36mm Shaft,16,16,0.00,0,consumable,NEGLECTED,,,,,,,,
MOULD-129-SX,Quad Creaser Blue Rib for Vareo Binder,0,0,,0,consumable,NEGLECTED,,,,,,,,
MOULD-129,Quad-Creaser Blue Split Creasing Rib,19,19,0.00,2.65,consumable,Rubber Creasing Band,86.1,9.85,51.8,9.85,51.8,11.40,60.0,03/10/2025
MOULD-128-SX,Quad Creaser Orange Rib for Vareo Binder,0,0,,0,consumable,NEGLECTED,,,,,,,,
MOULD-128,Quad-Creaser Orange Split Creasing Rib,19,19,0.00,2.73,consumable,Rubber Creasing Band,85.6,9.85,51.8,9.85,51.8,11.40,60.0,22/11/2024
MOULD-127X,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.81,consumable,Rubber Creasing Band,92.1,9.85,42.8,9.85,42.8,13.80,60.0,24/03/2025
MOULD-127SB,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.58,consumable,Rubber Creasing Band,93.1,9.85,42.8,9.85,42.8,13.80,60.0,15/10/2025
MOULD-127PI,Tri-Creaser Fast Fit Orange Split Gripper Crease,23,23,0.00,1.5,consumable,Rubber Creasing Band,93.5,9.85,42.8,9.85,42.8,13.80,60.0,21/12/2018
MOULD-127B-SX,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,26/03/2025
MOULD-127B-SB,Tri-Creaser Fast Fit Red Endura Split Gripper Crease,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,04/07/2025
MOULD-127B-PI,Tri-Creaser Fast Fit Orange Endura Split Gripper Crease,26,26,0.00,0,consumable,Rubber Creasing Band,,11.23,43.2,11.23,43.2,15.60,60.0,08/01/2015
MOULD-127B,Tri-Creaser Fast Fit Red Endura Split Gripper Crease with,26,26,0.00,2.73,consumable,Rubber Creasing Band,89.5,11.23,43.2,11.23,43.2,15.60,60.0,
