Product Code,Description,Type,Category,,Old Sales Price,New Sales Price,Difference,Percentage Difference, ,  ,Old Distributor Price,New Distributor Price,Difference ,Percentage Difference 
FF-GU/35-FP-DSF-01-B,Tri Creaser Fast Fit GUK 35 Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,,1048.2,,
FF-DM-DSF-01-B,Dick Moll Fast Fit Advance System,tool,Fast-Fit Tri-Creaser,,1747,1747,0,0,,,,1048.2,,
693-FF,Fast Fit for B&R Moll Regal - Fixed Female,tool,Fast-Fit Tri-Creaser,,,1316.4,,,,,,789.84,,
FF-DSF/DU-02-NY-Y,Tri Creaser Advance Receiver Ring,consumable,Female Receiver Ring,,,46.35,,,,,,27.81,,
FF-DSF/DU-02-NY-R,Tri Creaser Advance Red Receiver Ring,consumable,Female Receiver Ring,,,46.35,,,,,,27.81,,
FF-DSF/DU-02-NY-B,Tri Creaser Advance Blue Receiver Ring,consumable,Female Receiver Ring,,,46.35,,,,,,27.81,,
FF-DSF/BF-28-NY-Y,Tri Creaser Advance Yellow Receiver Ring,consumable,Female Receiver Ring,,42,46.35,4.35,10.4,,,,27.81,,
FF-DSF/BF-28-NY-O,Tri Creaser Advance Orange Receiver Ring,consumable,Female Receiver Ring,,42,46.35,4.35,10.4,,,,27.81,,
FF-DSF/BF-28-NY-B,Tri Creaser Advance Blue Receiver Ring,consumable,Female Receiver Ring,,42,46.35,4.35,10.4,,,,27.81,,
GRIP-WHITE-01,20/25mm White Gripper Bands,consumable,Gripper Band,,,21,,,,,,12.6,,
GRIP-003,CSM - White Gripper Band - 25mm,consumable,Gripper Band,,15.35,21,5.65,36.8,,,,12.6,,
CSCC-GRIP,CS-Card-Creaser White Gripper Band 20mm,consumable,Gripper Band,,,21,,,,,,12.6,,
THIN-GB/36-01,36mm Narrow Gripper Boss Support Rollers,tool,Gripper Boss,,102,126.67,24.67,24.2,,,,76,,
SH-GB/15-FP,Miniature Shoei Gripper Boss Support Rollers,tool,Gripper Boss,,84,126.67,42.67,50.8,,,,76,,
GB-MF/40-FP,40mm Gripper Boss Support Rollers (1 pair),tool,Gripper Boss,,102,126.67,24.67,24.2,,,,76,,
GB-CSM/25-FP,25mm Gripper Boss Support Roller for CreaseStream Mini,tool,Gripper Boss,,85,126.67,41.67,49,,,,76,,
GB-CSJ/30-FP,Support Rollers 30mm for CSJ,tool,Gripper Boss,,85,126.67,41.67,49,,,,76,,
CSM/25-GB,CSM-Mini Support Rollers (Pair) New Style,tool,Gripper Boss,,85,126.67,41.67,49,,,,76,,
CSCC,CS- CreaseStream Card- Creaser-Deluxe,consumable,Machine,,1197,1197,0,0,,,,718.2,,
CSM/GPBELT,CSM - Timing Belt for Q/F & A/F T5-270-8,consumable,Machine Belt,,20,40,20,100,,,,24,,
MPB-8-Z,Micro perf Blade 8tpi Zund,consumable,Micro-Perforation Blade,,28.9,99,70.1,242.6,,,,59.4,,
MPB-8-HOR,40.75 (O/D) x 28 (I/D) x 1.6 (Width) 8 TPI 0.76mm Tie,consumable,Micro-Perforation Blade,,40,99,59,147.5,,,,59.4,,
MPB-6-HOR,40.75 (O/D) x 28 (I/D) x 1.6 (Width) 6TPI 0.76mm Tie,consumable,Micro-Perforation Blade,,40,99,59,147.5,,,,59.4,,
MPB-5,Micro-Perf Blade 5 TPI 35mm,consumable,Micro-Perforation Blade,,63,99,36,57.1,,,,59.4,,
MPB-4Z,42461210 Micro Perf Blade. 4tpi 3X3mm Zund,consumable,Micro-Perforation Blade,,42.9,99,56.1,130.8,,,,59.4,,
MPB-4K,42461210. Micro-Perf Blade. 4 TPI 3X3mm. Kongsberg,consumable,Micro-Perforation Blade,,52.67,99,46.33,88,,,,59.4,,
MPB-3Z,42461228 Micro Perf Blade. 3tpi 5X5mm Zund,consumable,Micro-Perforation Blade,,44.87,99,54.13,120.6,,,,59.4,,
MPB-3K,42461228. Micro-Perf Blade. 3tpi 5X5mm.Kongsberg,consumable,Micro-Perforation Blade,,52.67,99,46.33,88,,,,59.4,,
MPB-36-HOR,40.50 (O/D) x 28 (I/D) x 1.6 (Width) 36 TPI With Equal Tie,consumable,Micro-Perforation Blade,,40,99,59,147.5,,,,59.4,,
MPB-30-HOR,40.50 (O/D) x 28 (I/D) x 1.6 (Width) 30 TPI 0.225mm Tie,consumable,Micro-Perforation Blade,,40,99,59,147.5,,,,59.4,,
MPB-2Z,42461236. Micro perf blade 2tpi 7X5mm Zund,consumable,Micro-Perforation Blade,,42.9,99,56.1,130.8,,,,59.4,,
MPB-2K,42461236. Micro-Perf Blade 2tpi 7 x5mm.  Kongsberg,consumable,Micro-Perforation Blade,,52.69,99,46.31,87.9,,,,59.4,,
MPB-25/MOR,Don not use this code,consumable,Micro-Perforation Blade,,63,99,36,57.1,,,,59.4,,
MPB-25-Z,Micro Perf  Blade 25tpi Zund,consumable,Micro-Perforation Blade,,28.9,99,70.1,242.6,,,,59.4,,
MPB-17/CSP,17 tpi Micro-Perf Blade 57.70 x 42 x 1.6,consumable,Micro-Perforation Blade,,,99,,,,,,59.4,,
MPB-17-Z,Micro Perf Blade 17tpi Zund,consumable,Micro-Perforation Blade,,28.9,99,70.1,242.6,,,,59.4,,
MPB-16-HOR,40.75 (O/D) x 28 (I/D) x 1.6 (Width)  16TPI 0.76mm Tie,consumable,Micro-Perforation Blade,,40,99,59,147.5,,,,59.4,,
MPB-12/CSP,12 tpi Micro-Perf Blade 57.95 x 42 x 1.6,consumable,Micro-Perforation Blade,,,99,,,,,,59.4,,
MPB-12-Z,Micro Perf Blade 12tpi Zund,consumable,Micro-Perforation Blade,,28.9,99,70.1,242.6,,,,59.4,,
MPB-1.5Z,42461244 Micro perf blade 1.5tpi 10X10 Zund,consumable,Micro-Perforation Blade,,65,99,34,52.3,,,,59.4,,
MPB-1.5K,42461244. Micro perf Blade 1.5tpi 10X10  Kongsberg,consumable,Micro-Perforation Blade,,46,99,53,115.2,,,,59.4,,
PD-DEL-MO/15-FP,Morgana Micro-Perforator 15mm,tool,Micro-Perforator,,624,624,0,0,,,,374.4,,
PD-DEL-KON-FP,Kongsberg Micro Perforator O/D 50mm,tool,Micro-Perforator,,697,697,0,0,,,,418.2,,
CSJ-PRO/30-MP,Micro-Perf Device for CreasesStream Pro,tool,Micro-Perforator,,757,757,0,0,,,,454.2,,
PD-DEL-VI/25-FP,Standard Micro Perforator to fit GUK/Vijuk 25mm shafts,tool,Micro-Perforator,,908.4,908.4,0,0,,,,545.04,,
PD-DEL-HO/20-FP-USA,DISCONTINUED Micro-Perforator - Horizon USA - 20mm,tool,Micro-Perforator,,908.4,908.4,0,0,,,,545.04,,
PD-AF/IP-FP,Micro-Perforator for Auto-Feeders Inline Perf & Gluing Syste,tool,Micro-Perforator,,908.4,908.4,0,0,,,,545.04,,
PD-35.002-FP,Micro-Perforator with 35.002mm I/D (Tight Bore),tool,Micro-Perforator,,908.4,908.4,0,0,,,,545.04,,
MP-DC-MP/20-FP,DISCONTINUED CODE Micro-Perforator for MB Machines,tool,Micro-Perforator,,908.4,908.4,0,0,,,,545.04,,
MT-HH/25/CUTTING-OPTION-2,Multi-Tool H&H 25 Cutting Option 2,tool,Multi-Tool,,816,816,0,0,,,,489.6,,
MT-GUK/25/CUTTING-OPTION-2,Multi-Tool - GUK 25mm Cutting Option 2,tool,Multi-Tool,,816,816,0,0,,,,489.6,,
CD-SP-HO/20-FP-USA-02,Horizon CD Slitting & Perforating Tool - USA,tool,Multi-Tool,,1200,1200,0,0,,,,720,,
MT-MF/40,Multi-Tool - MBO 40mm Complete Set,tool,Multi-Tool,,1294.8,1294.8,0,0,,,,776.88,,
MT-04/COMBO-B,OBSELETE,tool,Multi-Tool,,2230.8,2230.8,0,0,,,,1338.48,,
MT-02/COMBO-B,OBSELETE,tool,Multi-Tool,,2230.8,2230.8,0,0,,,,1338.48,,
MT-01/COMBO-01,36mm Multi Tool Combo No lugs,tool,Multi-Tool,,2230.8,2230.8,0,0,,,,1338.48,,
CSM-SCREWM4X1,CSM - Countersunk Screw for Feeder Tower Bracket,consumable,NEGLECTED,,0.1,5,4.9,4900,,,,3,,
KETT-LEAD-07,Kettle Lead for Europe,consumable,NEGLECTED,,1.14,5,3.86,338.6,,,,3,,
CSCC-6MMX8SCREW,OBSOLETE,consumable,NEGLECTED,,2.5,5,2.5,100,,,,3,,
CSCC-6MMX6.5SC,OBSOLETE,consumable,NEGLECTED,,2.5,5,2.5,100,,,,3,,
CS-SCREW-8MMX,OBSOLETE,consumable,NEGLECTED,,2.5,5,2.5,100,,,,3,,
CS-SCREW,OBSOLETE,consumable,NEGLECTED,,2.7,5,2.3,85.2,,,,3,,
3MMX4MM-TQ-SCREW,3mm x 4mm Morgana Nylon Sleeve Torque Screw,consumable,NEGLECTED,,3.5,5,1.5,42.9,,,,3,,
KETT-LEAD-05,Kettle Lead for U.K,consumable,NEGLECTED,,5.1,5,-0.1,-2,,,,3,,
CSJ-PRO/CCP,CSJ-Pro Calliper Control Plate (OBSOLETE),consumable,NEGLECTED,,5.3,5,-0.3,-5.7,,,,3,,
CSM-PIN/59323935,CSM- Fixing Pin Side Wall/Shaft,consumable,NEGLECTED,,7.51,7.5,-0.01,-0.1,,,,4.5,,
CLOV-LEAD-06,Clover Lead for Japan,consumable,NEGLECTED,,8,8,0,0,,,,4.8,,
CSM/25-BH-WASTE,CreaseStream Mini Perf Stripper 559349471,consumable,NEGLECTED,,12,12,0,0,,,,7.2,,
CSJ/SBAR,CSJ - Magnetic Support Strip,consumable,NEGLECTED,,13,13,0,0,,,,7.8,,
CSP-SHAFT,CSP - Short Shaft for CreasStream Plus,consumable,NEGLECTED,,15,15,0,0,,,,9,,
CSM/PER-ST-SM,CSM - Perf Stripper/Smoother 59359008 Q/F,consumable,NEGLECTED,,15,15,0,0,,,,9,,
CSM-AF-SPIGOT4,CSM-AutoFeed Top Shaft Spigot,consumable,NEGLECTED,,15.4,15.4,0,0,,,,9.24,,
CS-AP-HAND-LSC,CS-Auto-Plus Handle Locking Screw,consumable,NEGLECTED,,18,18,0,0,,,,10.8,,
MOULD-166,Blue Shoei 35/55 3mm Spine Creaser Gripper Crease,consumable,NEGLECTED,,19,26,7,36.8,,,,15.6,,
MOULD-165,Yellow Shoei 35/55 3mm Spine Creaser Gripper Crease,consumable,NEGLECTED,,19,26,7,36.8,,,,15.6,,
CSJ-PRO/SBAR,CSJ-Pro Magnetic Support Bar (OBSOLETE),consumable,NEGLECTED,,19.5,19.5,0,0,,,,11.7,,
CSCC-RIB-Y,OBSOLETE Now MOULD-102SB,consumable,NEGLECTED,,19.65,26,6.35,32.3,,,,15.6,,
CSCC-RIB-O,OBSOLETE Now MOULD-118SB,consumable,NEGLECTED,,19.65,26,6.35,32.3,,,,15.6,,
PH-PC-VI/25-YELLOW,Vijuk/GUK Yellow Plastic Creaser Pharma Score,consumable,NEGLECTED,,20,20,0,0,,,,12,,
PH-PC-VI/25-WHITE,Vijuk/GUK White Plastic Creaser Pharma Score,consumable,NEGLECTED,,20,20,0,0,,,,12,,
PH-PC-VI/25-BLUE,Vijuk/GUK Blue Plastic Creaser Pharma Score,consumable,NEGLECTED,,20,20,0,0,,,,12,,
PH-PC-VI/25-BLACK,Vijuk/GUK Black Plastic Creaser Pharma Score,consumable,NEGLECTED,,20,20,0,0,,,,12,,
CK-HH/30-0,OBSELETE,consumable,NEGLECTED,,21,21,0,0,,,,12.6,,
MOULD-191,Tri-Creaser Fast Fit Yellow Split Gripper Crease,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
MOULD-190,Tri-Creaser Fast Fit Blue Split Gripper Crease,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
MOULD-161A,Yellow Fast Fit Creasing Ribs 35mm,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
MOULD-158A,Yellow Fast Fit Creasing Ribs 30mm,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
MOULD-157A,Yellow Fast Fit Creasing Ribs 25mm,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
MOULD-104X,Obselete.Yellow GUK Fast Fit Split Lugged Gripper Crease,consumable,NEGLECTED,,23,26,3,13,,,,15.6,,
CSP/NY-SL-BL,CSP - Nylon Sleeve - Blue,consumable,NEGLECTED,,24,24,0,0,,,,14.4,,
CSM/SMALL-TGUI,CSM - Magnetic Guide for Small Sheets 59359003,consumable,NEGLECTED,,24,24,0,0,,,,14.4,,
CSM/NY-SL-BL,CSM -OBSOLETE Now PD-NY/SL-CSM-B,consumable,NEGLECTED,,24,24,0,0,,,,14.4,,
CSM/NY-SL-BK,Obsolete Now PD-NY/SL-CSM,consumable,NEGLECTED,,24,24,0,0,,,,14.4,,
CSJ/SLAY,CSJ - Magnetic Side Lay Guide 559049284,consumable,NEGLECTED,,24,24,0,0,,,,14.4,,
MOULD-168C,Shrink Trial Mould M1714-4 (OBSOLETE),consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-168B,Shrink Trial Mould Poly 90 (OBSOLETE),consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-168,Shrink Trial Mould XNBR (OBSOLETE),consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-160B-X,MAKES Orange Fast Fit H&H 30mm Split Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-159B-X,MAKES Blue Fast Fit H&H 30mm Split Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-158B-X,MAKES Yellow Fast Fit H&H 30mm Split  Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-145B,MAKES EnduraCrease Mould-138B-X. Small Baum Red,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-144B,MAKES EnduraCrease Mould-139B-X. Small Baum Green Creaser,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-143B,MAKES Mould-137B-X. Yellow Small Baum,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-142B-XTRA,MAKES Orange Fast Fit GUK 35mm Split Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-141B-XTRA,MAKES EnduraCrease Green Fast Fit GUK 35mm Split,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-140B-XTRA,MAKES Yellow Fast Fit GUK Split Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-114B-SB,MAKES a Orange Fast Fit H&H 35mm Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
MOULD-104B-SB,MAKES a Pink Fast Fit H&H 35mm Gripper Crease,consumable,NEGLECTED,,26,26,0,0,,,,15.6,,
CSP-BEARING,CSP - Bearing for Coupling- CreaseStream Plus,consumable,NEGLECTED,,26.6,26.6,0,0,,,,15.96,,
CSM/EXTBAR5935,CSM - Magnetic Paper Guide Extended Height for AF & QF,consumable,NEGLECTED,,27,27,0,0,,,,16.2,,
QC-DEL-WO/98-ADJ-PC-Y,Quad Creaser Yellow Dot Plastic Creasing Rib,consumable,NEGLECTED,,28,28,0,0,,,,16.8,,
QC-DEL-WO/98-ADJ-PC-B,Quad Creaser Blue Dot Plastic Creasing Rib,consumable,NEGLECTED,,28,28,0,0,,,,16.8,,
FF-PC-SH/55-ADJ-B,35/55mm Shoei Blue Plastic Creaser for Adjustable,consumable,NEGLECTED,,28,28,0,0,,,,16.8,,
CSP/MT-WASTE,CSP - Waste Stripping Guide for Multi Tool,consumable,NEGLECTED,,29,29,0,0,,,,17.4,,
CSM/MT-WASTE,CSM - Waste Stripper 25mm,consumable,NEGLECTED,,29,29,0,0,,,,17.4,,
CSMDR59323940,CSM - Drive Gear for Mini Front Cogwheel,consumable,NEGLECTED,,30,30,0,0,,,,18,,
CSJ/MPB-75-WID,CSJ-75-Wide Junior Extra Heavy Perf Blade,consumable,NEGLECTED,,30,30,0,0,,,,18,,
CSM/SLAY-BEV,CSM - Side Lay Guide Bevilled 35mm,consumable,NEGLECTED,,38,38,0,0,,,,22.8,,
CSP-LGB,CSP - Large Gear Belt for CreaseStream Plus,consumable,NEGLECTED,,40,40,0,0,,,,24,,
CSP-10MMXT5X28,CSP - Plus Gear Side Drive Belt,consumable,NEGLECTED,,40,40,0,0,,,,24,,
TWS-ID/MBO45.5,WRONG CODE - DO NOT USE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
TWS-ID/MBO45.4,WRONG CODE - DO NOT USE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
TWS-ID/MBO45.3,WRONG CODE - DO NOT USE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
PD-NY/SL-MOR-B,Do not use this code,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
PD-NY/SL-GU-B-61.5MM,Micro-Perforator Nylon Sleeve - Old Style GUK Blue - 61.5mm,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
CSM-CK25KISS,CSM - Kiss Cutting Blade 25mm OBSOLETE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
CSM-CK25,CSM - Cutting Knife 25mm OBSOLETE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
CSCC-DSF/SHC-NY-Y,OBSOLETE,consumable,NEGLECTED,,42,42,0,0,,,,25.2,,
GB-CSM/25-WIDE,CSM-CreaseStream Auto-Feed Wide Support Roller,consumable,NEGLECTED,,45,45,0,0,,,,27,,
CSM/25-CR,OBSELETE,consumable,NEGLECTED,,45.27,45.27,0,0,,,,27.16,,
CP-NY/SL-40-B,Multi-Tool Blue Nylon Sleeve - DO NOT USE,consumable,NEGLECTED,,47,47,0,0,,,,28.2,,
CP-NY/SL-40,Multi-Tool Black Nylon Sleeve - DO NOT USE,consumable,NEGLECTED,,47,47,0,0,,,,28.2,,
CSM/SLAY-BEV-FI,CSM - Side Lay Guide Bevilled Fixed 35mm,consumable,NEGLECTED,,50,50,0,0,,,,30,,
CSP-COGBELTDRI,CSP-Cog for Plus Drive Belt,consumable,NEGLECTED,,54,54,0,0,,,,32.4,,
TECH430,CSM-Shaft Locking Collar Right,consumable,NEGLECTED,,62,62,0,0,,,,37.2,,
MPB-8-GUK,Micro-Perf Blade 8tpi GUK,consumable,NEGLECTED,,63,63,0,0,,,,37.8,,
MPB-2/4-35MM,Micro-Perf Blade - 35mm,consumable,NEGLECTED,,63,63,0,0,,,,37.8,,
CSM-DRIVEGEAR,CSM - Bottom Drive Gear Assembly,consumable,NEGLECTED,,68,68,0,0,,,,40.8,,
FEMALE-CP-AP/25-O,Female CP Applicator 25mm Orange,consumable,NEGLECTED,,72,72,0,0,,,,43.2,,
MPB-17/50-SMALL,17 TPI Micro-Perf Blade to fit Stahl 50mm - 75.49mm O/D,consumable,NEGLECTED,,73,73,0,0,,,,43.8,,
TECH429,CSM - Mini Bearings. Shaft Locking System,consumable,NEGLECTED,,92,92,0,0,,,,55.2,,
EX-CSM/25-SHC-DSF,Ex-Demo CSM Spine & Hinge DSF,consumable,NEGLECTED,,100,100,0,0,,,,60,,
EX-CSM/25-CT,Ex-Demo CSM Cutting Tool,consumable,NEGLECTED,,100,100,0,0,,,,60,,
TS-25-BR,OBSELETE,consumable,NEGLECTED,,102,102,0,0,,,,61.2,,
PH-PRATHAM/20-2,Pratham Pharma score 20mm 1.6mm and 2.0mm grove,consumable,NEGLECTED,,115,115,0,0,,,,69,,
CSP-COUPLING,CSP - Coupling for CreaseStream Plus,consumable,NEGLECTED,,180,180,0,0,,,,108,,
CSP-FEMALEFIXE,CSP - Creasing Female (Fixed) 9 Channel,consumable,NEGLECTED,,200,200,0,0,,,,120,,
CSM/SHAFT,CSM-Tooling Shaft-Singles,consumable,NEGLECTED,,220,220,0,0,,,,132,,
MT-BH-35.002,35mm Multi-Tool Blade Holder Metal to Metal,consumable,NEGLECTED,,302.4,302.4,0,0,,,,181.44,,
CP-AP-NSH/35-B,OBSELETE,consumable,NEGLECTED,,336,336,0,0,,,,201.6,,
PD-BH-ROS-BA/25,Micro Perforator Blade Holder Rosback,consumable,NEGLECTED,,340.8,340.8,0,0,,,,204.48,,
PD-BH-36,Micro Perforator Blade Holder-36mm,consumable,NEGLECTED,,340.8,340.8,0,0,,,,204.48,,
TC-DEL-FE-25,Female Fixed Tri-Creaser Component - 25mm I/D,consumable,NEGLECTED,,387.6,387.6,0,0,,,,232.56,,
CSP/N-LAYS,CSP - Narrow Lay Guides (Pair),consumable,NEGLECTED,,390,390,0,0,,,,234,,
DC-STA-SP/01-FP,Digi-Creaser for Spanish Scoring Machine,consumable,NEGLECTED,,400,400,0,0,,,,240,,
CSM/25-FF,CSM - CreaseStream Tri-Creaser Fast Fit,consumable,NEGLECTED,,400,400,0,0,,,,240,,
MT-BH-HO/65,Multi-Tool Blade Holder 65mm O/D Horizon,consumable,NEGLECTED,,408,408,0,0,,,,244.8,,
MT-BH-HO/20-USA-02,OBSELETE,consumable,NEGLECTED,,408,408,0,0,,,,244.8,,
MT-BH-HO/20-USA,Special US Horizon Multi-Tool Blade Holder,consumable,NEGLECTED,,408,408,0,0,,,,244.8,,
MT-BH-GUK/25,Multi-Tool Blade Holder - 25mm - GUK,consumable,NEGLECTED,,408,408,0,0,,,,244.8,,
TC-STA-VH/01-FP,Ga-Vehren Standard Tri-Creaser,consumable,NEGLECTED,,420,420,0,0,,,,252,,
EX-TC-DEL-MF/30-FP.2,Ex Demo MBO De-lux Tri Creaser 30mmI/d with 49.95 O/D,consumable,NEGLECTED,,450,450,0,0,,,,270,,
EX-TC-DEL-HO/20-FP,Ex Demo Horizon De-lux Tri Creaser 20mm I/D,consumable,NEGLECTED,,450,450,0,0,,,,270,,
EX-DC-STA-MB/20-FP,Ex Demo standard Digi Creaser for Cas 38/52,consumable,NEGLECTED,,450,450,0,0,,,,270,,
TC-BRG-ST/25-FP,OBSELETE,consumable,NEGLECTED,,480,480,0,0,,,,288,,
EF-35/BR-FE,35mm Easy-Fit Bearing Female Component,consumable,NEGLECTED,,495,495,0,0,,,,297,,
EX-MT-02/PERF-OPTION-1,Ex Demo Multi Tool 35mm Perforation Option 1,consumable,NEGLECTED,,500,500,0,0,,,,300,,
TC-STA-GA/02-FP,Ga-Vehren Standard Tri-Creaser - 02,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-PD/30,DO NOT USE THIS CODE,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-MF/40,Male Component for FF-MF/40-FIX-01,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-HO/50,Fast Fit Male for Horizon O/D 50mm,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-HH/30,Fast Fit Male Component H&H 30mm,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-EF-BF/22,Easy Fit Male Small Baum,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-EF-35,Easy Fit Male Component 35mm,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-EF-30,Easy Fit Male Component 30mm,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-EF-25,Easy Fit Male Componet 25mm,consumable,NEGLECTED,,540,540,0,0,,,,324,,
MALE-DM-01,Dick Moll Bearing Male,consumable,NEGLECTED,,540,540,0,0,,,,324,,
EX-EF-SH/35-FP,"Ex Demo Shoei Easy Fit Tri Creaser 35mmI/D, 65m O/D",consumable,NEGLECTED,,550,550,0,0,,,,330,,
EX-EF-DM/30-FP,Ex Demo Dick Moll Easy Fit,consumable,NEGLECTED,,550,550,0,0,,,,330,,
FEMALE-MF/40-FIX,Female forMBO 40,consumable,NEGLECTED,,600,600,0,0,,,,360,,
FEMALE-GUK-35/OB,WRONG CODE DO NOT USE,consumable,NEGLECTED,,600,600,0,0,,,,360,,
CSM-FF-4CREASE,OBSOLETE,consumable,NEGLECTED,,600,600,0,0,,,,360,,
TC-STA-HH/15-FP,H&H Standard Tri-Creaser - 15mm I/D,consumable,NEGLECTED,,656.4,656.4,0,0,,,,393.84,,
FF-SH/15-FP-01-B-MIN,Japan Minature Version of Shoei/15 & Morgana,consumable,NEGLECTED,,658.8,658.8,0,0,,,,395.28,,
EX-FF-MF/30-FIX-01,Ex Demo Fast Fit 30mm with Fixed Female Tri Creaser,consumable,NEGLECTED,,700,700,0,0,,,,420,,
PH-VI/25,Vijuk/GUK 25mm Pharma Score,consumable,NEGLECTED,,750,750,0,0,,,,450,,
EX-SC-HOR/25-FP-DSF-01,Ex-Demo Spine Creaser to Fit Horizon Stitchliner MKIII,consumable,NEGLECTED,,800,800,0,0,,,,480,,
EX-QC-MU/PO-FP-6,Ex Demo Muller Pony,consumable,NEGLECTED,,800,800,0,0,,,,480,,
MT-AGOR/CUTTING-OPTION-2,Multi-Tool - Agor 36mm Cutting Option 2,consumable,NEGLECTED,,816,816,0,0,,,,489.6,,
GI/35-FP,Cutting Device Graphic Inline,consumable,NEGLECTED,,816,816,0,0,,,,489.6,,
TC-DEL-MB/20-FP,OBSELETE,consumable,NEGLECTED,,878.4,878.4,0,0,,,,527.04,,
TC-DEL-HH/40-FP,DISCONTINUED - H&H De-lux Tri-Creaser - 40mm I/D,consumable,NEGLECTED,,878.4,878.4,0,0,,,,527.04,,
TC-DEL-EC/31-FP,DISCONTINUED - Econocrease De-lux Tri-Creaser - 31mm I/D,consumable,NEGLECTED,,878.4,878.4,0,0,,,,527.04,,
PD-DEL-HH/40-FP,Micro-Perforator - H&H - 40mm,consumable,NEGLECTED,,908.4,908.4,0,0,,,,545.04,,
FF-36-FIX-SV,36/58mm Tri-Creaser Fast Fit - Shortened Version,consumable,NEGLECTED,,1196.4,1196.4,0,0,,,,717.84,,
FF-SM/35-FP-FIX,OBSELETE,consumable,NEGLECTED,,1316.4,1316.4,0,0,,,,789.84,,
FF-SM/35-FP-EXH,Fast Fit Tri-Creaser 35mm Extra Heavy Version,consumable,NEGLECTED,,1316.4,1316.4,0,0,,,,789.84,,
FF-BS/20-FIX-01,20mm Tri-Creaser Fast Fit Fixed Orange Channels Only,consumable,NEGLECTED,,1316.4,1316.4,0,0,,,,789.84,,
SHOEI-15/01,Shoei Miniature Starter Pack Unit to fit 15mm Exit Shaft,consumable,NEGLECTED,,1500,1500,0,0,,,,900,,
SHC-RO-2,Spine-Hinge Creaser - Rollem (4 Creases on same Sheet Face),consumable,NEGLECTED,,1512,1512,0,0,,,,907.2,,
SHC-02-36,Spine-Hinge Creaser De-lux - 36mm I/D,consumable,NEGLECTED,,1512,1512,0,0,,,,907.2,,
SHC-01-35,Spine-Hinge Creaser De-lux - 35mm I/D,consumable,NEGLECTED,,1512,1512,0,0,,,,907.2,,
CSM-DC/DSF,CSM-CreaseStream Mini,consumable,NEGLECTED,,1897,1897,0,0,,,,1138.2,,
CSM-CP/DSF,CSM-CreaseStream Mini,consumable,NEGLECTED,,1897,1897,0,0,,,,1138.2,,
QC-DEL-KB/92-FP,Kolbus Easy-Binder 92mm with Lugged Split Crease Bands,consumable,NEGLECTED,,2036.4,2036.4,0,0,,,,1221.84,,
QC-DEL-KB/94-FP,Kolbus Split-Ring Binder - 94mm,consumable,NEGLECTED,,2138.4,2138.4,0,0,,,,1283.04,,
MT-02/COMBO-FIX-B,OBSELETE,consumable,NEGLECTED,,2230.8,2230.8,0,0,,,,1338.48,,
CSM-QF-SHC,CSM - CreaseStream Mini Quick-Feed - SHC,consumable,NEGLECTED,,2848,2848,0,0,,,,1708.8,,
CSM-AF-SHC,CSM - CreaseStream Mini Auto-Feed - SHC,consumable,NEGLECTED,,4449,4449,0,0,,,,2669.4,,
CS-AF-PLUS,Creasestream Auto Plus and Table,consumable,NEGLECTED,,8497,8497,0,0,,,,5098.2,,
